,id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total,nombre,edad,tipo_cliente,categoria_venta
843,844,1114,Monitor,9,1928.19,Oeste,2025-02-21 00:28:17.176794,Tarjeta,0.15,14750.6535,Cliente_114,25,Premium,Alta
844,845,1166,Teléfono,1,1286.74,Oeste,2024-07-17 00:28:17.176798,Efectivo,0.16,1080.8616,Cliente_166,40,Regular,Alta
845,846,1179,Tablet,3,56.63,Norte,2025-02-26 00:28:17.176802,Transferencia,0.25,127.41750000000002,Cliente_179,19,Regular,Baja
846,847,1063,Monitor,1,866.05,Este,2024-12-08 00:28:17.176806,Tarjeta,0.1,779.4449999999999,Cliente_63,52,Regular,Media
847,848,1132,Mouse,2,1751.27,Este,2024-09-15 00:28:17.176810,Transferencia,0.05,3327.413,Cliente_132,54,Premium,Alta
848,849,1129,Monitor,8,609.9,Sur,2025-06-23 00:28:17.176815,Transferencia,0.17,4049.736,Cliente_129,65,Regular,Alta
849,850,1008,Monitor,7,198.17,Norte,2024-11-25 00:28:17.176818,Transferencia,0.28,998.7768,Cliente_8,56,Premium,Media
850,851,1157,Teclado,2,1519.19,Norte,2024-10-04 00:28:17.176822,Transferencia,0.16,2552.2392,Cliente_157,68,Regular,Alta
851,852,1055,Monitor,2,1215.97,Centro,2024-07-27 00:28:17.176826,Tarjeta,0.25,1823.955,Cliente_55,19,Regular,Alta
852,853,1103,USB,9,1144.92,Este,2024-11-24 00:28:17.176831,Efectivo,0.23,7934.2956,Cliente_103,42,Regular,Alta
853,854,1131,Mouse,6,116.62,Este,2025-03-29 00:28:17.176843,Efectivo,0.16,587.7648,Cliente_131,41,Premium,Media
854,855,1032,Mouse,5,289.59,Norte,2025-01-22 00:28:17.176848,Tarjeta,0.19,1172.8394999999998,Cliente_32,44,Regular,Alta
855,856,1010,Laptop,6,1248.87,Sur,2024-07-09 00:28:17.176852,Tarjeta,0.12,6594.0336,Cliente_10,40,Regular,Alta
856,857,1110,Monitor,9,423.57,Norte,2024-12-19 00:28:17.176856,Transferencia,0.16,3202.1892,Cliente_110,41,Regular,Alta
857,858,1162,Teclado,7,1013.1,Sur,2025-04-24 00:28:17.176860,Transferencia,0.15,6027.945,Cliente_162,49,Regular,Alta
858,859,1124,Monitor,9,1094.31,Este,2024-09-12 00:28:17.176864,Tarjeta,0.21,7780.544099999999,Cliente_124,26,Premium,Alta
859,860,1087,Tablet,4,574.18,Centro,2025-03-21 00:28:17.176868,Efectivo,0.12,2021.1136,Cliente_87,40,Premium,Alta
860,861,1055,Tablet,2,1897.37,Oeste,2024-09-23 00:28:17.176872,Transferencia,0.03,3680.8978,Cliente_55,19,Regular,Alta
861,862,1032,Teclado,8,1686.5,Este,2025-05-14 00:28:17.176876,Tarjeta,0.24,10253.92,Cliente_32,44,Regular,Alta
862,863,1178,Laptop,4,1447.52,Sur,2025-01-28 00:28:17.176880,Tarjeta,0.21,4574.1632,Cliente_178,45,Regular,Alta
863,864,1135,Laptop,9,165.21,Norte,2024-10-21 00:28:17.176884,Tarjeta,0.29,1055.6919,Cliente_135,57,Premium,Alta
864,865,1093,Mouse,4,221.2,Este,2025-02-12 00:28:17.176888,Transferencia,0.13,769.776,Cliente_93,64,Regular,Media
865,866,1008,Mouse,8,990.63,Centro,2024-08-31 00:28:17.176892,Tarjeta,0.02,7766.5392,Cliente_8,56,Premium,Alta
866,867,1065,Teléfono,9,329.82,Sur,2025-02-21 00:28:17.176896,Efectivo,0.04,2849.6448,Cliente_65,34,Regular,Alta
867,868,1057,Teclado,9,1956.75,Norte,2025-02-01 00:28:17.176900,Tarjeta,0.23,13560.2775,Cliente_57,45,Premium,Alta
868,869,1067,Monitor,4,325.46,Oeste,2024-12-24 00:28:17.176904,Transferencia,0.02,1275.8031999999998,Cliente_67,67,Premium,Alta
869,870,1187,Impresora,1,980.06,Sur,2024-12-14 00:28:17.176908,Efectivo,0.27,715.4437999999999,Cliente_187,37,Regular,Media
870,871,1072,Teclado,3,734.6,Norte,2024-11-29 00:28:17.176912,Efectivo,0.08,2027.4960000000003,Cliente_72,59,Regular,Alta
871,872,1054,Teléfono,9,1282.38,Oeste,2024-11-05 00:28:17.176916,Tarjeta,0.27,8425.236600000002,Cliente_54,43,Premium,Alta
872,873,1067,Mouse,4,266.78,Norte,2025-06-02 00:28:17.176920,Tarjeta,0.23,821.6823999999999,Cliente_67,67,Premium,Media
873,874,1051,Teclado,5,866.33,Oeste,2025-04-05 00:28:17.176924,Efectivo,0.26,3205.4210000000003,Cliente_51,31,Regular,Alta
874,875,1097,Teclado,7,556.66,Oeste,2025-02-14 00:28:17.176928,Tarjeta,0.06,3662.8228,Cliente_97,62,Premium,Alta
875,876,1092,Mouse,5,1776.63,Oeste,2024-09-05 00:28:17.176932,Transferencia,0.18,7284.183000000002,Cliente_92,35,Regular,Alta
876,877,1008,USB,4,90.77,Norte,2024-09-21 00:28:17.176936,Efectivo,0.03,352.1876,Cliente_8,56,Premium,Alta
877,878,1162,Teléfono,2,1828.32,Oeste,2024-08-05 00:28:17.176940,Tarjeta,0.06,3437.2416,Cliente_162,49,Regular,Alta
878,879,1035,Mouse,2,1667.66,Sur,2025-04-30 00:28:17.176944,Efectivo,0.09,3035.1412,Cliente_35,33,Regular,Alta
879,880,1096,Laptop,4,602.17,Centro,2025-04-19 00:28:17.176948,Tarjeta,0.22,1878.7704,Cliente_96,42,Regular,Alta
880,881,1088,Monitor,9,1580.69,Centro,2024-11-09 00:28:17.176952,Tarjeta,0.01,14083.9479,Cliente_88,57,Regular,Alta
881,882,1078,Mouse,8,72.11,Oeste,2025-05-29 00:28:17.176956,Transferencia,0.27,421.1224,Cliente_78,51,Regular,Alta
882,883,1032,Teléfono,3,1934.06,Centro,2024-10-14 00:28:17.176960,Tarjeta,0.02,5686.1364,Cliente_32,44,Regular,Alta
883,884,1120,Tablet,9,1057.92,Centro,2024-12-09 00:28:17.176964,Tarjeta,0.11,8473.9392,Cliente_120,56,Regular,Alta
884,885,1046,Laptop,5,613.53,Oeste,2025-02-14 00:28:17.176968,Tarjeta,0.02,3006.297,Cliente_46,26,Regular,Alta
885,886,1144,Tablet,3,731.54,Oeste,2024-10-24 00:28:17.176972,Transferencia,0.23,1689.8574,Cliente_144,20,Premium,Alta
886,887,1196,Impresora,5,142.15,Sur,2024-08-16 00:28:17.176976,Tarjeta,0.04,682.3199999999999,Cliente_196,69,Regular,Media
887,888,1165,Mouse,4,1978.81,Este,2024-11-24 00:28:17.176980,Tarjeta,0.27,5778.1252,Cliente_165,54,Regular,Alta
888,889,1182,Laptop,8,88.19,Norte,2024-12-16 00:28:17.176984,Tarjeta,0.16,592.6368,Cliente_182,23,Regular,Media
889,890,1142,Monitor,5,1313.27,Oeste,2024-09-07 00:28:17.176988,Efectivo,0.28,4727.772,Cliente_142,64,Premium,Alta
890,891,1055,Mouse,8,891.04,Oeste,2024-11-10 00:28:17.176992,Transferencia,0.09,6486.7712,Cliente_55,19,Regular,Alta
891,892,1176,Monitor,9,1898.34,Centro,2024-10-21 00:28:17.176996,Efectivo,0.14,14693.151599999996,Cliente_176,68,Premium,Alta
892,893,1007,USB,4,499.54,Sur,2025-04-29 00:28:17.176999,Transferencia,0.21,1578.5464000000002,Cliente_7,38,Premium,Alta
893,894,1074,Teclado,7,1068.85,Centro,2025-04-30 00:28:17.177003,Transferencia,0.25,5611.4625,Cliente_74,46,Regular,Alta
894,895,1007,Tablet,2,969.89,Oeste,2024-09-21 00:28:17.177007,Efectivo,0.13,1687.6086,Cliente_7,38,Premium,Alta
895,896,1161,Laptop,6,1408.7,Oeste,2024-08-22 00:28:17.177011,Transferencia,0.27,6170.106000000001,Cliente_161,69,Regular,Alta
896,897,1151,Monitor,8,145.34,Centro,2024-07-19 00:28:17.177015,Transferencia,0.04,1116.2112,Cliente_151,26,Regular,Alta
897,898,1085,Teléfono,7,395.64,Oeste,2025-01-22 00:28:17.177019,Efectivo,0.21,2187.8892,Cliente_85,25,Regular,Alta
898,899,1147,Monitor,7,436.98,Este,2025-05-02 00:28:17.177023,Tarjeta,0.1,2752.974,Cliente_147,43,Premium,Alta
899,900,1112,Teléfono,8,1478.92,Norte,2025-03-05 00:28:17.177027,Transferencia,0.03,11476.4192,Cliente_112,68,Regular,Alta
900,901,1125,Mouse,7,386.39,Norte,2024-12-02 00:28:17.177031,Efectivo,0.12,2380.1624,Cliente_125,25,Premium,Alta
901,902,1147,Laptop,5,1151.25,Norte,2025-03-04 00:28:17.177035,Transferencia,0.26,4259.625,Cliente_147,43,Premium,Alta
902,903,1036,Monitor,7,438.34,Este,2024-08-03 00:28:17.177039,Efectivo,0.29,2178.5498,Cliente_36,32,Regular,Alta
903,904,1029,Impresora,3,1724.63,Oeste,2024-10-09 00:28:17.177043,Tarjeta,0.12,4553.0232000000005,Cliente_29,61,Premium,Alta
904,905,1188,Monitor,5,1884.95,Centro,2025-06-08 00:28:17.177047,Transferencia,0.27,6880.0675,Cliente_188,47,Regular,Alta
905,906,1082,USB,7,1041.8,Sur,2024-07-09 00:28:17.177051,Tarjeta,0.15,6198.709999999999,Cliente_82,48,Regular,Alta
906,907,1002,Impresora,9,711.09,Oeste,2025-01-09 00:28:17.177055,Tarjeta,0.22,4991.8518,Cliente_2,69,Regular,Alta
907,908,1129,Laptop,2,475.77,Este,2024-08-27 00:28:17.177059,Efectivo,0.01,942.0246,Cliente_129,65,Regular,Media
908,909,1047,USB,4,109.06,Este,2024-09-17 00:28:17.177063,Transferencia,0.17,362.0792,Cliente_47,56,Premium,Alta
909,910,1197,Monitor,7,544.32,Norte,2025-01-17 00:28:17.177067,Transferencia,0.02,3734.0352,Cliente_197,30,Regular,Alta
910,911,1148,Teléfono,1,1311.93,Oeste,2024-10-18 00:28:17.177071,Transferencia,0.08,1206.9756000000002,Cliente_148,31,Regular,Alta
911,912,1011,Monitor,2,1071.9,Norte,2024-12-25 00:28:17.177075,Transferencia,0.17,1779.354,Cliente_11,28,Premium,Alta
912,913,1130,Tablet,9,1888.64,Sur,2024-12-15 00:28:17.177079,Transferencia,0.24,12918.297600000002,Cliente_130,40,Regular,Alta
913,914,1195,Mouse,7,798.59,Norte,2025-02-05 00:28:17.177083,Efectivo,0.17,4639.8079,Cliente_195,44,Regular,Alta
914,915,1119,Teclado,7,1390.79,Sur,2025-04-07 00:28:17.177087,Transferencia,0.28,7009.581599999999,Cliente_119,59,Regular,Alta
915,916,1140,Teléfono,6,983.75,Este,2024-07-23 00:28:17.177091,Tarjeta,0.24,4485.9,Cliente_140,52,Regular,Alta
916,917,1020,Tablet,3,1030.03,Norte,2025-05-05 00:28:17.177095,Tarjeta,0.05,2935.5855,Cliente_20,41,Regular,Alta
917,918,1005,Impresora,3,542.87,Norte,2025-03-31 00:28:17.177099,Transferencia,0.12,1433.1768000000002,Cliente_5,60,Premium,Alta
918,919,1037,Mouse,2,915.35,Centro,2024-12-23 00:28:17.177103,Efectivo,0.2,1464.5600000000002,Cliente_37,64,Regular,Alta
919,920,1166,Laptop,6,946.86,Este,2024-12-23 00:28:17.177107,Efectivo,0.28,4090.4352,Cliente_166,40,Regular,Alta
920,921,1137,Teléfono,4,1416.22,Centro,2025-06-20 00:28:17.177111,Transferencia,0.3,3965.416,Cliente_137,44,Regular,Alta
921,922,1053,Teclado,5,1881.87,Sur,2024-08-11 00:28:17.177115,Tarjeta,0.23,7245.199499999999,Cliente_53,26,Regular,Alta
922,923,1172,Mouse,3,665.35,Sur,2025-03-05 00:28:17.177119,Transferencia,0.17,1656.7215,Cliente_172,53,Regular,Alta
923,924,1099,Impresora,6,93.98,Este,2024-07-25 00:28:17.177123,Transferencia,0.23,434.1876,Cliente_99,46,Regular,Alta
924,925,1086,USB,3,997.63,Sur,2024-07-20 00:28:17.177127,Transferencia,0.08,2753.4588,Cliente_86,31,Premium,Alta
925,926,1108,USB,8,1093.48,Este,2024-10-16 00:28:17.177131,Efectivo,0.09,7960.5344,Cliente_108,61,Regular,Alta
926,927,1024,Teclado,9,345.2,Sur,2025-02-11 00:28:17.177135,Efectivo,0.2,2485.44,Cliente_24,19,Regular,Alta
927,928,1081,Laptop,4,1523.32,Oeste,2025-03-16 00:28:17.177139,Tarjeta,0.26,4509.0272,Cliente_81,31,Premium,Alta
928,929,1158,Laptop,9,1970.01,Norte,2025-01-03 00:28:17.177143,Tarjeta,0.29,12588.3639,Cliente_158,49,Regular,Alta
929,930,1120,Impresora,7,1892.09,Oeste,2024-09-10 00:28:17.177147,Transferencia,0.1,11920.167,Cliente_120,56,Regular,Alta
930,931,1059,Teléfono,3,402.24,Este,2025-02-25 00:28:17.177151,Tarjeta,0.24,917.1072,Cliente_59,24,Regular,Media
931,932,1128,Impresora,7,1751.97,Este,2024-07-09 00:28:17.177155,Transferencia,0.26,9075.2046,Cliente_128,50,Regular,Alta
932,933,1114,Monitor,1,1411.94,Oeste,2024-12-31 00:28:17.177159,Tarjeta,0.19,1143.6714000000002,Cliente_114,25,Premium,Alta
933,934,1115,Laptop,3,913.15,Norte,2025-05-25 00:28:17.177163,Transferencia,0.1,2465.505,Cliente_115,52,Regular,Alta
934,935,1014,Mouse,6,1085.82,Norte,2025-04-30 00:28:17.177167,Efectivo,0.19,5277.0852,Cliente_14,53,Regular,Alta
935,936,1009,Monitor,4,1700.7,Centro,2024-06-28 00:28:17.177171,Transferencia,0.18,5578.296,Cliente_9,36,Regular,Alta
936,937,1040,USB,7,965.47,Sur,2024-12-10 00:28:17.177175,Efectivo,0.18,5541.7978,Cliente_40,69,Regular,Alta
937,938,1194,USB,3,752.68,Centro,2025-05-14 00:28:17.177179,Efectivo,0.19,1829.0124,Cliente_194,18,Premium,Alta
938,939,1025,Tablet,1,991.56,Norte,2025-01-02 00:28:17.177183,Tarjeta,0.25,743.67,Cliente_25,38,Regular,Media
939,940,1103,Teclado,9,1162.47,Oeste,2024-07-29 00:28:17.177187,Tarjeta,0.05,9939.1185,Cliente_103,42,Regular,Alta
940,941,1022,Monitor,6,386.26,Sur,2024-11-17 00:28:17.177191,Efectivo,0.11,2062.6284,Cliente_22,47,Regular,Alta
941,942,1004,Teclado,8,1802.81,Oeste,2024-11-28 00:28:17.177195,Transferencia,0.18,11826.4336,Cliente_4,32,Regular,Alta
942,943,1154,Impresora,3,1351.63,Centro,2025-01-17 00:28:17.177199,Transferencia,0.08,3730.4988,Cliente_154,43,Premium,Alta
943,944,1186,Monitor,8,1270.21,Este,2024-07-26 00:28:17.177202,Tarjeta,0.29,7214.7928,Cliente_186,61,Premium,Alta
944,945,1029,Impresora,2,208.0,Oeste,2024-11-08 00:28:17.177207,Transferencia,0.08,382.72,Cliente_29,61,Premium,Alta
945,946,1109,Tablet,4,1212.31,Centro,2025-03-31 00:28:17.177211,Transferencia,0.14,4170.346399999999,Cliente_109,25,Regular,Alta
946,947,1098,Laptop,3,250.71,Centro,2025-01-02 00:28:17.177214,Transferencia,0.26,556.5762,Cliente_98,58,Regular,Media
947,948,1037,USB,1,166.61,Centro,2024-10-22 00:28:17.177218,Efectivo,0.02,163.2778,Cliente_37,64,Regular,Baja
948,949,1075,Tablet,7,1059.35,Este,2024-06-29 00:28:17.177222,Efectivo,0.25,5561.5875,Cliente_75,35,Regular,Alta
949,950,1070,USB,2,811.54,Este,2025-01-02 00:28:17.177226,Transferencia,0.17,1347.1563999999998,Cliente_70,19,Regular,Alta
950,951,1146,Laptop,4,1181.73,Este,2024-07-24 00:28:17.177230,Tarjeta,0.01,4679.6508,Cliente_146,22,Premium,Alta
951,952,1128,Impresora,9,187.55,Sur,2024-11-24 00:28:17.177234,Transferencia,0.27,1232.2035,Cliente_128,50,Regular,Alta
952,953,1085,Laptop,6,867.66,Este,2025-04-01 00:28:17.177238,Tarjeta,0.01,5153.9004,Cliente_85,25,Regular,Alta
953,954,1042,USB,8,357.83,Este,2025-01-02 00:28:17.177242,Efectivo,0.15,2433.244,Cliente_42,54,Regular,Alta
954,955,1100,USB,2,1974.33,Este,2024-12-23 00:28:17.177246,Transferencia,0.01,3909.1734,Cliente_100,32,Regular,Alta
955,956,1041,Teclado,7,1126.69,Oeste,2025-02-11 00:28:17.177250,Transferencia,0.02,7729.0934,Cliente_41,20,Regular,Alta
956,957,1166,Mouse,6,1378.0,Este,2024-09-09 00:28:17.177254,Tarjeta,0.27,6035.639999999999,Cliente_166,40,Regular,Alta
957,958,1034,Tablet,9,657.58,Sur,2024-10-05 00:28:17.177258,Tarjeta,0.23,4557.0294,Cliente_34,45,Regular,Alta
958,959,1017,Monitor,7,198.53,Centro,2024-07-09 00:28:17.177262,Transferencia,0.06,1306.3274,Cliente_17,20,Regular,Alta
959,960,1165,USB,1,1951.98,Oeste,2024-09-15 00:28:17.177266,Transferencia,0.19,1581.1038,Cliente_165,54,Regular,Alta
960,961,1153,Tablet,8,579.66,Norte,2024-09-04 00:28:17.177270,Tarjeta,0.24,3524.3328,Cliente_153,32,Regular,Alta
961,962,1122,Teclado,3,853.38,Este,2024-09-28 00:28:17.177274,Efectivo,0.27,1868.9022,Cliente_122,45,Premium,Alta
962,963,1076,Laptop,2,1303.23,Centro,2024-07-10 00:28:17.177278,Tarjeta,0.14,2241.5556,Cliente_76,43,Regular,Alta
963,964,1087,Teclado,3,59.15,Centro,2024-12-09 00:28:17.177282,Transferencia,0.27,129.5385,Cliente_87,40,Premium,Baja
964,965,1117,Teléfono,6,1622.42,Oeste,2025-05-30 00:28:17.177286,Efectivo,0.15,8274.342,Cliente_117,50,Regular,Alta
965,966,1106,Teléfono,3,1077.79,Norte,2025-02-03 00:28:17.177290,Efectivo,0.21,2554.3623,Cliente_106,41,Regular,Alta
966,967,1086,Monitor,5,563.65,Sur,2024-11-13 00:28:17.177294,Efectivo,0.29,2000.9575,Cliente_86,31,Premium,Alta
967,968,1027,Teclado,6,132.6,Centro,2025-06-04 00:28:17.177298,Efectivo,0.07,739.9079999999999,Cliente_27,29,Regular,Media
968,969,1057,Impresora,8,333.37,Centro,2024-10-20 00:28:17.177302,Transferencia,0.05,2533.612,Cliente_57,45,Premium,Alta
969,970,1031,Monitor,7,1791.12,Centro,2024-07-31 00:28:17.177306,Efectivo,0.1,11284.056,Cliente_31,66,Premium,Alta
970,971,1134,Impresora,8,1375.19,Centro,2024-12-05 00:28:17.177310,Tarjeta,0.05,10451.444,Cliente_134,61,Regular,Alta
971,972,1168,Monitor,3,507.3,Oeste,2025-03-01 00:28:17.177314,Tarjeta,0.09,1384.929,Cliente_168,62,Regular,Alta
972,973,1098,Teléfono,4,140.55,Norte,2024-12-17 00:28:17.177318,Tarjeta,0.22,438.5160000000001,Cliente_98,58,Regular,Alta
973,974,1012,Monitor,6,1384.32,Centro,2025-05-29 00:28:17.177324,Transferencia,0.14,7143.0912,Cliente_12,28,Premium,Alta
974,975,1053,Teléfono,7,1149.09,Sur,2025-05-01 00:28:17.177329,Efectivo,0.11,7158.8307,Cliente_53,26,Regular,Alta
975,976,1199,USB,9,814.99,Sur,2025-01-05 00:28:17.177332,Tarjeta,0.11,6528.0699,Cliente_199,20,Regular,Alta
976,977,1138,Laptop,1,733.59,Este,2025-06-13 00:28:17.177336,Tarjeta,0.06,689.5746,Cliente_138,52,Regular,Media
977,978,1173,Impresora,8,441.46,Centro,2025-05-28 00:28:17.177340,Tarjeta,0.13,3072.5616,Cliente_173,30,Premium,Alta
978,979,1145,Teclado,8,1342.53,Centro,2024-07-09 00:28:17.177344,Efectivo,0.19,8699.5944,Cliente_145,18,Regular,Alta
979,980,1154,USB,6,1941.63,Centro,2025-04-02 00:28:17.177348,Tarjeta,0.04,11183.7888,Cliente_154,43,Premium,Alta
980,981,1190,USB,4,359.67,Centro,2024-09-07 00:28:17.177352,Efectivo,0.29,1021.4628,Cliente_190,45,Regular,Alta
981,982,1122,Monitor,3,1198.26,Centro,2025-05-17 00:28:17.177356,Efectivo,0.13,3127.4586,Cliente_122,45,Premium,Alta
982,983,1046,Teléfono,3,854.13,Sur,2025-03-29 00:28:17.177360,Efectivo,0.28,1844.9208,Cliente_46,26,Regular,Alta
983,984,1064,Tablet,6,898.91,Norte,2024-08-07 00:28:17.177364,Transferencia,0.04,5177.7216,Cliente_64,31,Regular,Alta
984,985,1130,Impresora,8,515.75,Norte,2025-01-19 00:28:17.177368,Transferencia,0.23,3177.02,Cliente_130,40,Regular,Alta
985,986,1054,USB,7,1652.02,Este,2024-08-20 00:28:17.177372,Efectivo,0.19,9366.9534,Cliente_54,43,Premium,Alta
986,987,1107,Monitor,1,975.66,Sur,2024-09-11 00:28:17.177376,Efectivo,0.25,731.745,Cliente_107,18,Premium,Media
987,988,1193,Mouse,6,1091.38,Centro,2024-12-20 00:28:17.177380,Transferencia,0.18,5369.589600000001,Cliente_193,50,Premium,Alta
988,989,1051,Laptop,7,616.47,Norte,2024-12-24 00:28:17.177384,Transferencia,0.29,3063.8559,Cliente_51,31,Regular,Alta
989,990,1181,Laptop,7,371.8,Oeste,2025-02-01 00:28:17.177388,Efectivo,0.19,2108.106,Cliente_181,62,Regular,Alta
990,991,1036,Tablet,9,180.96,Oeste,2024-11-30 00:28:17.177392,Transferencia,0.24,1237.7664000000002,Cliente_36,32,Regular,Alta
991,992,1115,Teléfono,5,1431.1,Oeste,2025-02-02 00:28:17.177396,Tarjeta,0.26,5295.07,Cliente_115,52,Regular,Alta
992,993,1026,Monitor,1,400.51,Centro,2024-12-21 00:28:17.177400,Efectivo,0.21,316.4029,Cliente_26,50,Regular,Alta
993,994,1029,Impresora,2,1383.25,Centro,2024-10-26 00:28:17.177404,Efectivo,0.16,2323.86,Cliente_29,61,Premium,Alta
994,995,1149,Teléfono,4,786.85,Este,2025-06-16 00:28:17.177408,Transferencia,0.08,2895.608,Cliente_149,56,Premium,Alta
995,996,1011,Laptop,5,837.39,Este,2025-04-13 00:28:17.177412,Tarjeta,0.26,3098.343,Cliente_11,28,Premium,Alta
996,997,1040,Teléfono,9,943.66,Este,2024-09-09 00:28:17.177415,Transferencia,0.14,7303.928400000001,Cliente_40,69,Regular,Alta
997,998,1011,Laptop,1,741.74,Oeste,2025-03-21 00:28:17.177419,Tarjeta,0.19,600.8094000000001,Cliente_11,28,Premium,Media
998,999,1164,Teléfono,3,210.23,Centro,2025-01-18 00:28:17.177423,Tarjeta,0.02,618.0762,Cliente_164,47,Premium,Media
999,1000,1113,Tablet,5,626.17,Oeste,2025-05-14 00:28:17.177427,Efectivo,0.15,2661.2225,Cliente_113,34,Regular,Alta
1000,1001,1187,Teclado,3,1330.83,Este,2024-07-28 00:28:17.177431,Tarjeta,0.21,3154.0671,Cliente_187,37,Regular,Alta
1001,1002,1039,Tablet,4,1334.91,Centro,2024-08-27 00:28:17.177435,Efectivo,0.18,4378.504800000001,Cliente_39,61,Regular,Alta
1002,1003,1054,Tablet,3,579.59,Sur,2024-09-28 00:28:17.177439,Tarjeta,0.13,1512.7299,Cliente_54,43,Premium,Alta
1003,1004,1098,Teclado,4,925.6,Norte,2025-01-20 00:28:17.177443,Efectivo,0.07,3443.232,Cliente_98,58,Regular,Alta
1004,1005,1055,Teclado,1,394.96,Norte,2024-09-22 00:28:17.177447,Tarjeta,0.09,359.4136,Cliente_55,19,Regular,Alta
1005,1006,1111,USB,8,428.64,Este,2025-01-21 00:28:17.177451,Transferencia,0.21,2709.0048,Cliente_111,28,Premium,Alta
1006,1007,1152,USB,4,55.86,Oeste,2025-05-02 00:28:17.177455,Tarjeta,0.07,207.7992,Cliente_152,32,Premium,Baja
1007,1008,1150,Monitor,7,1794.53,Sur,2024-12-27 00:28:17.177459,Transferencia,0.19,10174.9851,Cliente_150,44,Premium,Alta
1008,1009,1069,Impresora,2,429.31,Centro,2024-10-27 00:28:17.177463,Tarjeta,0.18,704.0684000000001,Cliente_69,21,Regular,Media
1009,1010,1056,Impresora,2,462.79,Oeste,2025-02-07 00:28:17.177467,Tarjeta,0.29,657.1618,Cliente_56,37,Regular,Media
1010,1011,1033,Monitor,6,566.41,Este,2024-10-12 00:28:17.177471,Efectivo,0.02,3330.4908,Cliente_33,59,Regular,Alta
1011,1012,1036,Tablet,2,263.54,Oeste,2024-11-12 00:28:17.177475,Tarjeta,0.03,511.2676,Cliente_36,32,Regular,Media
1012,1013,1148,Tablet,6,1282.13,Este,2024-12-26 00:28:17.177479,Tarjeta,0.15,6538.863,Cliente_148,31,Regular,Alta
1013,1014,1081,Laptop,2,159.53,Norte,2024-12-24 00:28:17.177483,Tarjeta,0.16,268.0104,Cliente_81,31,Premium,Baja
1014,1015,1190,Laptop,4,277.06,Norte,2024-10-08 00:28:17.177486,Transferencia,0.01,1097.1576,Cliente_190,45,Regular,Alta
1015,1016,1109,Impresora,7,1293.07,Oeste,2024-10-24 00:28:17.177491,Efectivo,0.25,6788.6175,Cliente_109,25,Regular,Alta
1016,1017,1154,Monitor,8,685.92,Sur,2025-03-20 00:28:17.177495,Efectivo,0.15,4664.255999999999,Cliente_154,43,Premium,Alta
1017,1018,1194,Mouse,3,1418.82,Centro,2024-12-09 00:28:17.177498,Tarjeta,0.1,3830.814,Cliente_194,18,Premium,Alta
1018,1019,1073,USB,9,1119.28,Este,2025-06-10 00:28:17.177502,Tarjeta,0.1,9066.168,Cliente_73,21,Regular,Alta
1019,1020,1040,Mouse,2,519.48,Centro,2025-02-24 00:28:17.177506,Transferencia,0.26,768.8304,Cliente_40,69,Regular,Media
1020,1021,1017,Monitor,8,1305.15,Norte,2024-09-28 00:28:17.177510,Tarjeta,0.06,9814.728,Cliente_17,20,Regular,Alta
1021,1022,1129,Laptop,8,241.38,Sur,2025-01-04 00:28:17.177515,Efectivo,0.05,1834.488,Cliente_129,65,Regular,Alta
1022,1023,1061,Impresora,4,1077.46,Sur,2025-04-13 00:28:17.177519,Efectivo,0.06,4051.2496,Cliente_61,25,Premium,Alta
1023,1024,1171,Impresora,1,879.92,Centro,2024-12-27 00:28:17.177523,Transferencia,0.19,712.7352,Cliente_171,46,Regular,Media
1024,1025,1104,Laptop,1,543.07,Norte,2025-01-05 00:28:17.177527,Transferencia,0.24,412.73320000000007,Cliente_104,24,Regular,Alta
1025,1026,1042,Mouse,2,1211.97,Centro,2025-01-16 00:28:17.177531,Efectivo,0.1,2181.5460000000003,Cliente_42,54,Regular,Alta
1026,1027,1025,Teléfono,9,1743.95,Oeste,2025-01-21 00:28:17.177534,Transferencia,0.05,14910.7725,Cliente_25,38,Regular,Alta
1027,1028,1039,Teléfono,2,1997.82,Sur,2025-04-03 00:28:17.177538,Tarjeta,0.06,3755.9016,Cliente_39,61,Regular,Alta
1028,1029,1035,Laptop,2,1219.45,Sur,2025-04-28 00:28:17.177542,Tarjeta,0.19,1975.509,Cliente_35,33,Regular,Alta
1029,1030,1131,Teléfono,6,815.36,Oeste,2025-06-17 00:28:17.177546,Transferencia,0.07,4549.708799999999,Cliente_131,41,Premium,Alta
1030,1031,1108,Teclado,7,458.16,Norte,2025-03-04 00:28:17.177550,Efectivo,0.26,2373.2688000000003,Cliente_108,61,Regular,Alta
1031,1032,1172,Monitor,7,521.62,Sur,2025-05-07 00:28:17.177554,Transferencia,0.03,3541.7998,Cliente_172,53,Regular,Alta
1032,1033,1179,Monitor,9,964.12,Este,2025-04-05 00:28:17.177558,Efectivo,0.01,8590.3092,Cliente_179,19,Regular,Alta
1033,1034,1102,Laptop,6,740.88,Este,2024-08-12 00:28:17.177562,Transferencia,0.03,4311.9216,Cliente_102,18,Regular,Alta
1034,1035,1098,Tablet,8,1828.49,Norte,2025-05-22 00:28:17.177572,Transferencia,0.25,10970.94,Cliente_98,58,Regular,Alta
