id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total
1059,1089,Teclado,7,847.58,Oeste,2025-06-03 00:28:17.177667,Tarjeta,0.26,4390.4644
1060,1012,Impresora,9,1923.22,Sur,2024-10-02 00:28:17.177671,Efectivo,0.12,15231.902399999999
1061,1143,Mouse,5,1202.56,Este,2025-01-27 00:28:17.177676,Transferencia,0.2,4810.24
1062,1059,Tablet,5,1616.88,Oeste,2024-12-22 00:28:17.177680,Transferencia,0.23,6224.988
1063,1154,Mouse,4,227.62,Norte,2024-11-09 00:28:17.177684,Transferencia,0.06,855.8512
1064,1109,Mouse,3,800.61,Sur,2024-09-05 00:28:17.177688,Efectivo,0.1,2161.647
1065,1026,Teclado,9,680.33,Centro,2025-05-19 00:28:17.177692,Tarjeta,0.03,5939.2809
1066,1047,USB,5,1143.27,Norte,2024-10-21 00:28:17.177696,Transferencia,0.18,4687.407000000001
1067,1032,Monitor,8,1723.62,Oeste,2025-04-12 00:28:17.177700,Efectivo,0.24,10479.6096
1068,1010,Teclado,9,165.89,Sur,2025-01-25 00:28:17.177704,Efectivo,0.18,1224.2682
1069,1016,Tablet,5,154.42,Sur,2025-06-23 00:28:17.177708,Transferencia,0.05,733.4949999999999
1070,1199,Monitor,9,1702.13,Norte,2025-04-16 00:28:17.177711,Transferencia,0.16,12868.1028
1071,1145,Laptop,2,433.57,Sur,2024-09-04 00:28:17.177715,Transferencia,0.25,650.355
1072,1151,Laptop,9,1340.82,Oeste,2024-11-06 00:28:17.177719,Tarjeta,0.09,10981.3158
1073,1026,USB,4,1090.33,Norte,2024-11-25 00:28:17.177723,Tarjeta,0.25,3270.99
1074,1086,Tablet,6,1667.46,Centro,2025-04-13 00:28:17.177727,Efectivo,0.24,7603.6176000000005
1075,1135,Teclado,6,258.93,Norte,2024-06-26 00:28:17.177731,Transferencia,0.01,1538.0441999999998
1076,1014,Teléfono,6,268.27,Norte,2025-03-20 00:28:17.177735,Transferencia,0.07,1496.9465999999998
1077,1079,Tablet,2,1118.07,Centro,2025-04-01 00:28:17.177739,Tarjeta,0.16,1878.3575999999998
1078,1117,Impresora,7,1893.29,Oeste,2024-11-08 00:28:17.177743,Transferencia,0.22,10337.3634
1079,1007,Monitor,6,835.85,Este,2024-08-29 00:28:17.177747,Efectivo,0.26,3711.1740000000004
1080,1137,Monitor,1,660.61,Este,2024-10-31 00:28:17.177751,Transferencia,0.19,535.0941
1081,1115,Mouse,2,1217.31,Centro,2024-09-04 00:28:17.177755,Tarjeta,0.11,2166.8118
1082,1176,Laptop,7,1861.59,Oeste,2024-11-14 00:28:17.177759,Efectivo,0.06,12249.2622
1083,1072,USB,1,1675.49,Sur,2024-11-13 00:28:17.177763,Efectivo,0.23,1290.1273
1084,1059,Monitor,1,1991.01,Centro,2024-09-16 00:28:17.177767,Transferencia,0.06,1871.5493999999999
1085,1082,Tablet,1,54.91,Este,2024-11-15 00:28:17.177771,Efectivo,0.21,43.3789
1086,1116,Monitor,8,234.59,Oeste,2024-11-20 00:28:17.177775,Transferencia,0.05,1782.884
1087,1167,USB,4,1222.84,Norte,2024-11-05 00:28:17.177779,Transferencia,0.03,4744.619199999999
1088,1146,USB,4,1642.95,Oeste,2025-01-06 00:28:17.177783,Tarjeta,0.08,6046.0560000000005
1089,1187,USB,2,577.64,Oeste,2024-07-30 00:28:17.177787,Efectivo,0.09,1051.3048000000001
1090,1103,Tablet,1,486.03,Este,2025-05-13 00:28:17.177791,Transferencia,0.19,393.6843
1091,1017,Teléfono,9,1576.08,Este,2024-10-09 00:28:17.177795,Transferencia,0.05,13475.483999999999
1092,1014,Mouse,7,122.2,Sur,2024-12-10 00:28:17.177799,Transferencia,0.28,615.8879999999999
1093,1159,Laptop,4,745.07,Sur,2025-03-20 00:28:17.177803,Efectivo,0.17,2473.6324
1094,1152,Monitor,6,1016.56,Centro,2024-08-11 00:28:17.177807,Efectivo,0.15,5184.455999999999
1095,1108,Tablet,2,1125.09,Norte,2025-06-10 00:28:17.177811,Efectivo,0.13,1957.6565999999998
1096,1188,Teclado,7,1459.94,Sur,2025-03-03 00:28:17.177815,Transferencia,0.17,8482.2514
1097,1045,Laptop,2,716.14,Este,2025-04-08 00:28:17.177819,Efectivo,0.01,1417.9572
1098,1098,Teléfono,8,1229.24,Oeste,2024-09-20 00:28:17.177823,Transferencia,0.3,6883.744
1099,1131,Tablet,8,1174.9,Centro,2024-08-08 00:28:17.177827,Efectivo,0.17,7801.336
1100,1037,Impresora,1,1099.76,Sur,2025-01-15 00:28:17.177831,Efectivo,0.01,1088.7624
1101,1171,Impresora,8,1284.56,Oeste,2024-08-15 00:28:17.177842,Transferencia,0.18,8426.713600000001
1102,1168,Mouse,2,526.3,Oeste,2025-02-25 00:28:17.177847,Efectivo,0.13,915.762
1103,1183,Mouse,6,178.45,Sur,2025-01-14 00:28:17.177851,Transferencia,0.01,1059.9929999999997
1104,1108,Teléfono,1,247.35,Norte,2024-08-20 00:28:17.177855,Efectivo,0.28,178.09199999999998
1105,1039,Teléfono,5,456.92,Norte,2024-07-08 00:28:17.177860,Efectivo,0.0,2284.6
1106,1015,Mouse,7,1005.39,Centro,2025-01-29 00:28:17.177864,Efectivo,0.17,5841.3159
1107,1120,Monitor,1,1682.48,Norte,2025-01-12 00:28:17.177868,Efectivo,0.29,1194.5608
1108,1004,Monitor,2,1405.57,Centro,2024-12-27 00:28:17.177872,Tarjeta,0.07,2614.3601999999996
1109,1093,Tablet,7,1580.19,Este,2025-03-27 00:28:17.177876,Transferencia,0.08,10176.4236
1110,1153,Teclado,6,708.44,Sur,2024-11-13 00:28:17.177880,Tarjeta,0.0,4250.64
1111,1141,Tablet,3,815.26,Oeste,2024-10-01 00:28:17.177884,Efectivo,0.02,2396.8644
1112,1161,Teclado,2,793.43,Centro,2024-10-28 00:28:17.177888,Efectivo,0.01,1570.9913999999999
1113,1016,Teléfono,4,391.83,Norte,2024-08-20 00:28:17.177892,Transferencia,0.25,1175.49
1114,1170,Laptop,3,131.82,Centro,2025-05-21 00:28:17.177896,Transferencia,0.25,296.59499999999997
1115,1108,Tablet,7,1185.92,Centro,2025-01-08 00:28:17.177900,Transferencia,0.22,6475.123200000001
1116,1126,Tablet,8,1978.54,Norte,2025-02-19 00:28:17.177904,Transferencia,0.11,14087.2048
1117,1194,Teclado,2,341.99,Norte,2024-11-12 00:28:17.177908,Efectivo,0.25,512.985
1118,1055,USB,7,102.9,Sur,2025-01-25 00:28:17.177912,Transferencia,0.16,605.052
1119,1170,Teléfono,8,1561.27,Oeste,2024-12-17 00:28:17.177916,Tarjeta,0.09,11366.0456
1120,1034,Teléfono,6,512.65,Sur,2025-05-12 00:28:17.177920,Transferencia,0.13,2676.0329999999994
1121,1158,Impresora,6,1660.99,Sur,2025-05-26 00:28:17.177924,Transferencia,0.02,9766.6212
1122,1013,USB,1,1410.83,Norte,2024-06-27 00:28:17.177928,Tarjeta,0.28,1015.7975999999999
1123,1141,Teclado,4,1891.89,Norte,2025-02-24 00:28:17.177932,Tarjeta,0.19,6129.723600000001
1124,1018,Teléfono,1,823.77,Oeste,2024-07-22 00:28:17.177936,Tarjeta,0.22,642.5406
1125,1160,USB,4,1327.32,Centro,2025-05-24 00:28:17.177940,Tarjeta,0.2,4247.424
1126,1096,Mouse,2,935.06,Sur,2024-12-25 00:28:17.177944,Transferencia,0.2,1496.096
1127,1123,USB,5,1264.87,Oeste,2025-01-13 00:28:17.177948,Tarjeta,0.01,6261.106499999999
1128,1039,Monitor,9,904.7,Sur,2025-02-16 00:28:17.177952,Efectivo,0.16,6839.532
1129,1046,Impresora,3,385.38,Centro,2024-10-12 00:28:17.177956,Transferencia,0.25,867.1049999999999
1130,1029,Mouse,8,1020.72,Sur,2024-09-03 00:28:17.177960,Efectivo,0.01,8084.1024
1131,1190,Laptop,3,1061.88,Este,2024-07-02 00:28:17.177964,Transferencia,0.29,2261.8044
1132,1062,Tablet,6,1623.1,Oeste,2024-10-13 00:28:17.177968,Transferencia,0.13,8472.581999999999
1133,1185,Impresora,4,1473.69,Norte,2025-02-14 00:28:17.177972,Efectivo,0.09,5364.2316
1134,1016,Laptop,8,1330.95,Sur,2025-06-12 00:28:17.177976,Tarjeta,0.16,8943.984
1135,1184,Tablet,6,235.64,Oeste,2025-05-20 00:28:17.177980,Tarjeta,0.24,1074.5184
1136,1121,Monitor,8,1444.03,Oeste,2024-12-08 00:28:17.177984,Efectivo,0.14,9934.9264
1137,1010,USB,1,1005.61,Sur,2024-10-19 00:28:17.177987,Tarjeta,0.19,814.5441000000001
1138,1158,Teléfono,6,1789.26,Norte,2025-03-06 00:28:17.177991,Transferencia,0.15,9125.225999999999
1139,1153,Mouse,1,1840.54,Norte,2024-07-31 00:28:17.177995,Transferencia,0.19,1490.8374000000001
1140,1103,Teclado,1,119.76,Sur,2024-10-22 00:28:17.177999,Transferencia,0.04,114.9696
1141,1084,Mouse,8,1643.08,Oeste,2024-10-17 00:28:17.178003,Tarjeta,0.01,13013.193599999999
1142,1133,Monitor,7,85.02,Norte,2024-08-11 00:28:17.178008,Tarjeta,0.04,571.3344
1143,1065,Laptop,3,740.67,Sur,2025-01-12 00:28:17.178012,Efectivo,0.09,2022.0290999999997
1144,1177,Teclado,6,1089.18,Sur,2025-05-07 00:28:17.178016,Transferencia,0.08,6012.2736
1145,1003,Teléfono,9,304.72,Sur,2025-04-14 00:28:17.178020,Efectivo,0.18,2248.8336000000004
1146,1173,Monitor,7,1495.16,Oeste,2025-02-10 00:28:17.178024,Tarjeta,0.14,9000.8632
1147,1142,Teclado,3,26.63,Norte,2024-10-28 00:28:17.178028,Efectivo,0.01,79.0911
1148,1120,Monitor,6,345.51,Oeste,2025-04-17 00:28:17.178032,Tarjeta,0.01,2052.3294
1149,1158,USB,4,1165.79,Este,2024-09-19 00:28:17.178036,Transferencia,0.03,4523.2652
1150,1068,Monitor,3,1431.63,Norte,2025-05-23 00:28:17.178040,Transferencia,0.11,3822.4521000000004
1151,1146,Teléfono,9,1834.12,Oeste,2025-02-21 00:28:17.178044,Tarjeta,0.0,16507.079999999998
1152,1190,Impresora,2,1413.94,Norte,2025-06-02 00:28:17.178048,Tarjeta,0.15,2403.698
1153,1037,Tablet,1,1346.84,Este,2025-01-20 00:28:17.178052,Tarjeta,0.11,1198.6876
1154,1153,Teclado,2,794.74,Centro,2025-03-06 00:28:17.178056,Transferencia,0.17,1319.2684
1155,1176,USB,7,12.56,Sur,2024-09-26 00:28:17.178060,Tarjeta,0.22,68.5776
1156,1193,Teléfono,1,249.12,Oeste,2024-08-28 00:28:17.178064,Transferencia,0.08,229.1904
1157,1181,Monitor,6,1073.76,Este,2025-03-01 00:28:17.178068,Efectivo,0.05,6120.431999999999
1158,1073,USB,7,1353.51,Este,2024-11-16 00:28:17.178072,Transferencia,0.08,8716.6044
1159,1143,Teléfono,9,840.72,Norte,2024-11-06 00:28:17.178076,Efectivo,0.0,7566.4800000000005
1160,1049,Impresora,8,1464.05,Norte,2024-10-15 00:28:17.178080,Transferencia,0.04,11243.903999999999
1161,1121,USB,6,1048.51,Sur,2024-10-18 00:28:17.178084,Transferencia,0.23,4844.1161999999995
1162,1088,USB,3,157.61,Norte,2025-06-15 00:28:17.178088,Tarjeta,0.07,439.7319
1163,1196,Tablet,8,392.11,Oeste,2025-05-21 00:28:17.178092,Transferencia,0.3,2195.816
1164,1140,Mouse,7,1681.6,Oeste,2024-11-08 00:28:17.178096,Tarjeta,0.05,11182.639999999998
1165,1187,Teclado,3,1452.58,Oeste,2025-04-12 00:28:17.178100,Tarjeta,0.24,3311.8824
1166,1037,Tablet,9,1790.58,Centro,2024-08-27 00:28:17.178104,Tarjeta,0.21,12731.0238
1167,1061,Laptop,2,243.94,Oeste,2024-11-24 00:28:17.178108,Transferencia,0.1,439.092
1168,1171,Teclado,3,1980.54,Norte,2025-04-13 00:28:17.178112,Tarjeta,0.1,5347.458
1169,1124,Tablet,2,426.72,Norte,2025-04-27 00:28:17.178116,Efectivo,0.17,708.3552
1170,1198,Monitor,1,33.44,Oeste,2024-11-16 00:28:17.178119,Efectivo,0.26,24.7456
1171,1039,Teclado,4,1994.87,Este,2024-09-22 00:28:17.178123,Transferencia,0.12,7021.9424
1172,1184,Teclado,5,569.34,Este,2024-10-18 00:28:17.178127,Tarjeta,0.02,2789.766
1173,1063,Teléfono,6,1339.36,Este,2025-06-08 00:28:17.178131,Efectivo,0.11,7152.1824
1174,1046,Monitor,5,361.6,Sur,2025-04-10 00:28:17.178135,Transferencia,0.06,1699.52
1175,1088,Laptop,1,1164.65,Centro,2025-03-10 00:28:17.178139,Transferencia,0.28,838.548
1176,1011,Mouse,3,1809.03,Oeste,2025-02-08 00:28:17.178143,Transferencia,0.21,4287.4011
1177,1062,USB,1,647.16,Sur,2025-04-11 00:28:17.178147,Transferencia,0.02,634.2167999999999
1178,1077,Impresora,5,1343.81,Este,2024-10-13 00:28:17.178151,Transferencia,0.09,6114.335499999999
1179,1153,Tablet,5,383.93,Oeste,2025-06-06 00:28:17.178155,Tarjeta,0.02,1881.257
1180,1199,Teléfono,6,1253.34,Sur,2025-05-12 00:28:17.178159,Tarjeta,0.25,5640.029999999999
1181,1052,Tablet,8,679.54,Norte,2025-05-05 00:28:17.178163,Tarjeta,0.27,3968.5135999999998
1182,1004,Laptop,1,430.3,Este,2025-06-21 00:28:17.178167,Tarjeta,0.03,417.391
1183,1059,USB,4,633.23,Sur,2024-11-04 00:28:17.178170,Transferencia,0.13,2203.6404
1184,1072,Laptop,1,365.89,Norte,2024-11-17 00:28:17.178174,Transferencia,0.28,263.44079999999997
1185,1148,Teclado,9,1804.81,Este,2025-04-26 00:28:17.178178,Efectivo,0.04,15593.558399999998
1186,1093,Impresora,7,800.4,Centro,2024-09-13 00:28:17.178182,Efectivo,0.09,5098.548000000001
1187,1063,Laptop,7,498.11,Este,2024-08-26 00:28:17.178186,Tarjeta,0.09,3172.9607
1188,1054,Tablet,5,902.33,Centro,2025-04-21 00:28:17.178191,Transferencia,0.01,4466.5335000000005
1189,1117,Monitor,7,647.87,Centro,2025-04-15 00:28:17.178195,Efectivo,0.01,4489.7391
1190,1110,Monitor,2,1491.39,Centro,2024-08-25 00:28:17.178199,Efectivo,0.29,2117.7738
1191,1074,Teclado,4,1942.73,Oeste,2025-02-02 00:28:17.178203,Efectivo,0.17,6449.8636
1192,1107,Mouse,7,881.69,Oeste,2024-12-04 00:28:17.178207,Efectivo,0.09,5616.3653
1193,1057,Tablet,3,1723.46,Centro,2024-11-29 00:28:17.178211,Tarjeta,0.11,4601.6382
1194,1169,Tablet,2,1136.07,Norte,2024-11-15 00:28:17.178214,Transferencia,0.21,1794.9906
1195,1003,Laptop,2,322.9,Centro,2024-06-27 00:28:17.178218,Tarjeta,0.11,574.762
1196,1120,Impresora,1,1384.34,Sur,2024-10-21 00:28:17.178223,Efectivo,0.07,1287.4361999999999
1197,1006,Tablet,5,1031.73,Centro,2025-04-04 00:28:17.178227,Efectivo,0.03,5003.8904999999995
1198,1005,Teléfono,6,1304.71,Oeste,2024-10-16 00:28:17.178231,Transferencia,0.22,6106.0428
1199,1005,Mouse,6,1780.48,Oeste,2025-05-04 00:28:17.178234,Transferencia,0.05,10148.736
1200,1054,Laptop,9,886.46,Sur,2024-09-12 00:28:17.178238,Tarjeta,0.02,7818.577200000001
1201,1047,Teléfono,4,1803.34,Sur,2024-07-13 00:28:17.178242,Transferencia,0.13,6275.6232
1202,1177,Teclado,1,1503.83,Este,2024-12-02 00:28:17.178247,Tarjeta,0.01,1488.7917
1203,1009,Monitor,6,982.32,Norte,2025-05-30 00:28:17.178251,Tarjeta,0.29,4184.6831999999995
1204,1099,Teclado,5,1210.41,Norte,2025-05-14 00:28:17.178255,Efectivo,0.19,4902.160500000001
1205,1020,Monitor,6,657.91,Norte,2025-04-16 00:28:17.178258,Tarjeta,0.05,3750.087
1206,1122,Teclado,3,1967.36,Oeste,2025-06-20 00:28:17.178262,Efectivo,0.05,5606.976
1207,1061,Tablet,2,1338.03,Norte,2024-10-27 00:28:17.178266,Tarjeta,0.17,2221.1297999999997
1208,1123,Teléfono,6,97.26,Este,2024-06-28 00:28:17.178270,Tarjeta,0.11,519.3684000000001
1209,1163,Monitor,1,659.98,Este,2025-05-24 00:28:17.178274,Transferencia,0.23,508.18460000000005
1210,1178,Laptop,7,1250.4,Norte,2025-02-27 00:28:17.178278,Transferencia,0.16,7352.352000000001
1211,1082,Teléfono,7,122.1,Sur,2024-12-11 00:28:17.178282,Efectivo,0.13,743.5889999999999
1212,1062,Laptop,7,57.53,Este,2025-03-26 00:28:17.178286,Transferencia,0.29,285.9241
1213,1145,Teléfono,1,905.55,Sur,2024-12-28 00:28:17.178290,Tarjeta,0.12,796.884
1214,1003,Teléfono,4,672.05,Oeste,2025-01-30 00:28:17.178294,Efectivo,0.12,2365.616
1215,1160,Teclado,7,882.21,Este,2024-12-04 00:28:17.178298,Efectivo,0.2,4940.376
1216,1013,Monitor,9,532.76,Sur,2024-08-06 00:28:17.178302,Efectivo,0.24,3644.0784000000003
1217,1120,Monitor,5,337.79,Norte,2024-07-15 00:28:17.178306,Tarjeta,0.19,1368.0495
1218,1125,Impresora,2,1381.4,Oeste,2024-12-03 00:28:17.178310,Transferencia,0.21,2182.612
1219,1089,Teléfono,7,1034.0,Centro,2025-05-31 00:28:17.178314,Efectivo,0.11,6441.82
1220,1073,Tablet,1,408.31,Centro,2024-07-04 00:28:17.178318,Tarjeta,0.14,351.1466
1221,1068,Tablet,7,645.98,Norte,2025-03-11 00:28:17.178322,Transferencia,0.06,4250.548400000001
1222,1142,Laptop,6,1187.7,Oeste,2024-09-22 00:28:17.178326,Transferencia,0.2,5700.960000000001
1223,1101,Laptop,7,153.74,Oeste,2024-08-06 00:28:17.178330,Efectivo,0.07,1000.8474
1224,1098,Teclado,3,303.43,Oeste,2025-04-25 00:28:17.178335,Tarjeta,0.0,910.29
1225,1011,Teléfono,3,155.76,Oeste,2025-06-09 00:28:17.178338,Transferencia,0.28,336.4416
1226,1105,Laptop,7,1626.51,Centro,2025-03-31 00:28:17.178343,Tarjeta,0.09,10360.8687
1227,1184,Laptop,2,1507.29,Sur,2024-12-09 00:28:17.178347,Transferencia,0.06,2833.7052
1228,1067,Mouse,1,1509.09,Oeste,2024-11-01 00:28:17.178351,Efectivo,0.08,1388.3627999999999
1229,1123,Teléfono,9,1435.49,Sur,2024-07-15 00:28:17.178355,Efectivo,0.1,11627.469000000001
1230,1029,USB,9,1342.08,Oeste,2024-10-04 00:28:17.178359,Transferencia,0.14,10387.6992
1231,1137,Teclado,7,959.21,Este,2025-06-18 00:28:17.178363,Tarjeta,0.02,6580.1806
1232,1195,Laptop,7,1288.13,Este,2024-09-08 00:28:17.178367,Transferencia,0.02,8836.5718
1233,1153,Teclado,3,86.34,Este,2025-04-27 00:28:17.178371,Tarjeta,0.09,235.7082
1234,1076,Monitor,2,1246.71,Oeste,2025-01-30 00:28:17.178375,Transferencia,0.09,2269.0122
1235,1170,Teclado,7,1557.98,Sur,2025-05-13 00:28:17.178379,Efectivo,0.04,10469.6256
1236,1009,USB,9,1005.71,Centro,2024-07-09 00:28:17.178383,Tarjeta,0.12,7965.223199999999
1237,1040,Tablet,1,721.45,Norte,2024-12-06 00:28:17.178387,Efectivo,0.09,656.5195000000001
1238,1025,USB,4,562.08,Centro,2025-01-01 00:28:17.178391,Tarjeta,0.01,2225.8368
1239,1005,Tablet,6,1289.18,Oeste,2024-07-24 00:28:17.178395,Transferencia,0.27,5646.6084
1240,1139,Teclado,7,1388.67,Este,2025-03-21 00:28:17.178399,Efectivo,0.27,7096.103700000001
1241,1187,Tablet,7,1743.23,Este,2024-11-19 00:28:17.178403,Efectivo,0.06,11470.4534
1242,1124,Monitor,2,691.24,Sur,2025-03-05 00:28:17.178407,Tarjeta,0.05,1313.356
1243,1038,Teléfono,4,1541.85,Oeste,2024-07-06 00:28:17.178411,Tarjeta,0.16,5180.615999999999
1244,1072,Tablet,5,1127.1,Centro,2024-12-26 00:28:17.178415,Tarjeta,0.19,4564.755
1245,1133,Tablet,1,1766.84,Oeste,2025-01-12 00:28:17.178419,Efectivo,0.29,1254.4563999999998
1246,1176,Teclado,1,1060.35,Oeste,2025-02-25 00:28:17.178423,Transferencia,0.11,943.7114999999999
1247,1090,Monitor,3,1040.08,Este,2024-08-03 00:28:17.178427,Tarjeta,0.19,2527.3944
1248,1146,Impresora,3,1159.98,Centro,2024-11-08 00:28:17.178431,Transferencia,0.26,2575.1556
1249,1198,Impresora,8,1501.14,Norte,2025-01-30 00:28:17.178435,Tarjeta,0.13,10447.9344
1250,1037,Impresora,9,1929.73,Este,2024-08-20 00:28:17.178439,Transferencia,0.04,16672.8672
1251,1060,Impresora,1,156.39,Centro,2025-02-02 00:28:17.178443,Tarjeta,0.11,139.1871
1252,1176,Teléfono,2,116.33,Sur,2025-02-22 00:28:17.178447,Transferencia,0.04,223.3536
1253,1028,USB,2,1875.73,Este,2024-09-12 00:28:17.178451,Efectivo,0.0,3751.46
1254,1197,Teclado,4,1064.45,Sur,2024-11-10 00:28:17.178455,Tarjeta,0.23,3278.5060000000003
1255,1081,Teclado,2,1233.66,Este,2024-06-29 00:28:17.178459,Tarjeta,0.07,2294.6076
1256,1114,Mouse,7,970.02,Oeste,2024-10-10 00:28:17.178463,Efectivo,0.0,6790.139999999999
1257,1040,Monitor,9,196.38,Centro,2024-09-12 00:28:17.178467,Tarjeta,0.26,1307.8908000000001
1258,1045,Impresora,7,1538.5,Sur,2025-01-10 00:28:17.178471,Tarjeta,0.13,9369.465
1259,1062,Teléfono,6,1496.98,Este,2024-11-15 00:28:17.178475,Efectivo,0.07,8353.1484
1260,1093,Monitor,1,630.29,Sur,2025-04-16 00:28:17.178479,Efectivo,0.08,579.8668
1261,1115,Impresora,9,619.42,Este,2024-08-19 00:28:17.178483,Transferencia,0.07,5184.545399999999
1262,1186,Teléfono,5,1677.3,Este,2024-11-12 00:28:17.178487,Efectivo,0.06,7883.3099999999995
1263,1067,Monitor,5,153.99,Norte,2025-02-20 00:28:17.178491,Efectivo,0.25,577.4625000000001
1264,1056,Teclado,6,1763.4,Norte,2024-07-15 00:28:17.178495,Tarjeta,0.05,10051.380000000001
1265,1040,Teclado,9,520.76,Norte,2024-07-20 00:28:17.178499,Efectivo,0.17,3890.0771999999997
1266,1098,USB,8,1190.04,Sur,2025-06-12 00:28:17.178503,Tarjeta,0.02,9329.9136
1267,1040,Laptop,8,1872.63,Oeste,2025-05-03 00:28:17.178507,Efectivo,0.28,10786.3488
1268,1091,USB,8,1359.46,Este,2025-02-15 00:28:17.178514,Efectivo,0.18,8918.0576
1269,1033,Tablet,1,834.72,Centro,2025-02-09 00:28:17.178520,Transferencia,0.27,609.3456
1270,1006,USB,1,1382.17,Norte,2025-01-30 00:28:17.178524,Efectivo,0.12,1216.3096
1271,1147,Impresora,8,694.52,Sur,2025-02-17 00:28:17.178528,Efectivo,0.24,4222.6816
1272,1080,Mouse,5,561.74,Sur,2024-11-10 00:28:17.178532,Tarjeta,0.26,2078.4379999999996
1273,1168,Monitor,9,1993.4,Sur,2025-04-14 00:28:17.178536,Tarjeta,0.21,14173.074000000002
1274,1092,Mouse,2,1504.07,Centro,2024-09-24 00:28:17.178540,Transferencia,0.03,2917.8958
1275,1097,Laptop,9,1292.99,Centro,2024-12-19 00:28:17.178544,Efectivo,0.0,11636.91
1276,1059,Tablet,8,717.03,Norte,2025-06-21 00:28:17.178548,Tarjeta,0.05,5449.428
1277,1059,Monitor,9,107.83,Centro,2024-09-12 00:28:17.178552,Efectivo,0.04,931.6512
1278,1048,Teléfono,4,71.8,Norte,2025-06-02 00:28:17.178556,Transferencia,0.22,224.016
1279,1169,Impresora,1,1112.82,Centro,2025-01-09 00:28:17.178559,Tarjeta,0.17,923.6406
1280,1013,Tablet,1,1526.45,Centro,2024-08-18 00:28:17.178563,Tarjeta,0.16,1282.218
1281,1107,Teclado,5,1079.38,Centro,2024-06-26 00:28:17.178572,Transferencia,0.08,4965.148000000001
1282,1045,Laptop,2,1683.16,Norte,2024-10-21 00:28:17.178576,Efectivo,0.05,3198.004
1283,1089,Tablet,8,76.52,Este,2024-11-02 00:28:17.178580,Tarjeta,0.06,575.4304
1284,1181,Impresora,5,739.84,Norte,2024-08-03 00:28:17.178584,Tarjeta,0.12,3255.2960000000003
1285,1170,USB,5,481.77,Este,2025-01-17 00:28:17.178588,Transferencia,0.22,1878.903
1286,1100,Tablet,2,900.07,Sur,2025-01-24 00:28:17.178592,Transferencia,0.08,1656.1288000000002
1287,1191,USB,7,154.03,Sur,2024-11-23 00:28:17.178596,Transferencia,0.21,851.7859000000001
1288,1155,Impresora,8,1908.72,Norte,2024-11-18 00:28:17.178600,Efectivo,0.15,12979.296
1289,1166,Teclado,1,454.28,Este,2024-10-21 00:28:17.178604,Efectivo,0.27,331.6244
1290,1188,Monitor,2,1845.39,Este,2024-08-25 00:28:17.178608,Efectivo,0.07,3432.4254
1291,1007,Teléfono,4,857.53,Este,2024-09-21 00:28:17.178612,Transferencia,0.14,2949.9031999999997
1292,1133,Teclado,5,1971.19,Sur,2025-01-24 00:28:17.178616,Tarjeta,0.03,9560.2715
1293,1045,USB,2,1112.58,Norte,2024-12-10 00:28:17.178620,Efectivo,0.1,2002.644
1294,1058,USB,1,1862.36,Oeste,2025-06-03 00:28:17.178624,Transferencia,0.15,1583.0059999999999
1295,1031,Teléfono,9,20.64,Este,2024-10-10 00:28:17.178627,Efectivo,0.22,144.8928
1296,1023,Monitor,1,1499.0,Este,2025-06-07 00:28:17.178631,Tarjeta,0.06,1409.06
1297,1170,Tablet,4,1807.07,Oeste,2025-05-04 00:28:17.178635,Tarjeta,0.07,6722.300399999999
1298,1138,Teléfono,2,288.04,Norte,2024-09-27 00:28:17.178639,Transferencia,0.19,466.62480000000005
1299,1160,Laptop,4,201.29,Este,2024-08-13 00:28:17.178643,Tarjeta,0.11,716.5924
1300,1107,Laptop,8,854.9,Norte,2025-04-02 00:28:17.178647,Transferencia,0.14,5881.7119999999995
1301,1181,Impresora,8,1868.02,Este,2024-08-22 00:28:17.178651,Transferencia,0.25,11208.119999999999
1302,1158,Teclado,9,1089.35,Centro,2025-02-20 00:28:17.178655,Transferencia,0.15,8333.5275
1303,1039,USB,5,1059.64,Este,2024-09-07 00:28:17.178659,Transferencia,0.2,4238.56
1304,1159,Monitor,7,290.84,Centro,2024-10-05 00:28:17.178663,Tarjeta,0.2,1628.704
1305,1082,Impresora,3,11.57,Norte,2025-05-06 00:28:17.178667,Tarjeta,0.24,26.3796
1306,1100,Teclado,4,1622.18,Este,2025-06-18 00:28:17.178671,Tarjeta,0.19,5255.863200000001
1307,1002,Teclado,9,184.27,Sur,2025-02-27 00:28:17.178675,Tarjeta,0.02,1625.2614
1308,1077,Impresora,1,1271.36,Sur,2025-02-26 00:28:17.178679,Transferencia,0.1,1144.224
1309,1012,Mouse,2,1830.09,Oeste,2024-10-04 00:28:17.178683,Transferencia,0.3,2562.1259999999997
1310,1039,Teclado,5,425.22,Sur,2024-07-06 00:28:17.178687,Tarjeta,0.06,1998.5340000000003
1311,1194,Mouse,3,1333.89,Centro,2025-02-15 00:28:17.178691,Efectivo,0.18,3281.3694000000005
1312,1013,Laptop,2,166.61,Sur,2025-01-04 00:28:17.178695,Efectivo,0.25,249.91500000000002
1313,1046,Laptop,1,1211.47,Sur,2025-05-28 00:28:17.178699,Efectivo,0.18,993.4054000000001
1314,1155,Teclado,3,336.22,Sur,2024-12-07 00:28:17.178703,Tarjeta,0.11,897.7074000000001
