visitante_id,nombre,edad,pais_origen,destino_id,fecha_visita,duracion_dias
3581,Turista_1783,77,Argentina,1,2023-10-23,3
3582,Turista_336,43,México,12,2024-05-25,10
3583,Turista_516,31,Argentina,4,2023-08-27,8
3584,Turista_1349,48,Argentina,11,2024-08-03,6
3585,Turista_1016,71,Japón,5,2023-10-28,22
3586,Turista_2862,21,Japón,2,2023-01-06,14
3587,Turista_2857,77,Alemania,17,2023-08-08,17
3588,Turista_1782,56,Argentina,8,2024-03-28,21
3589,Turista_2570,25,España,6,2024-03-08,19
3590,Turista_1786,42,Alemania,9,2024-01-21,16
3591,Turista_2071,30,México,13,2024-09-10,15
3592,Turista_357,49,Brasil,11,2023-10-22,26
3593,Turista_2906,76,España,16,2023-04-28,15
3594,Turista_1313,55,EE.UU.,16,2024-02-09,1
3595,Turista_1636,55,Canadá,2,2024-11-10,24
3596,Turista_551,73,México,10,2024-08-16,23
3597,Turista_2389,45,México,12,2024-07-19,23
3598,Turista_2480,70,México,8,2023-01-12,12
3599,Turista_2522,47,España,11,2023-07-28,10
3600,Turista_2266,20,EE.UU.,10,2023-06-14,14
3601,Turista_1228,45,Brasil,13,2023-10-21,10
3602,Turista_2731,20,Alemania,17,2024-06-02,10
3603,Turista_958,62,Japón,7,2023-03-19,20
3604,Turista_1774,71,EE.UU.,3,2024-03-09,29
3605,Turista_2142,51,España,20,2024-07-30,11
3606,Turista_1009,33,México,13,2024-09-05,22
3607,Turista_1093,39,Canadá,19,2024-11-13,16
3608,Turista_2725,49,México,7,2023-03-18,29
3609,Turista_997,78,Alemania,9,2023-02-17,9
3610,Turista_1680,55,Argentina,19,2023-03-23,15
3611,Turista_154,25,Canadá,13,2024-12-21,14
3612,Turista_2836,72,México,8,2023-07-28,19
3613,Turista_581,25,Brasil,18,2024-03-20,9
3614,Turista_1471,79,Canadá,2,2024-08-18,4
3615,Turista_704,74,Argentina,18,2024-06-05,21
3616,Turista_1213,23,Japón,18,2023-01-29,7
3617,Turista_897,31,EE.UU.,11,2023-10-31,22
3618,Turista_488,49,España,1,2024-04-09,26
3619,Turista_560,52,Japón,14,2024-05-16,8
3620,Turista_1142,27,México,16,2024-03-21,24
3621,Turista_1120,20,Alemania,11,2024-09-19,8
3622,Turista_513,76,EE.UU.,1,2024-05-04,19
3623,Turista_634,29,Japón,7,2024-03-03,15
3624,Turista_2634,66,México,16,2024-07-12,16
3625,Turista_1665,76,EE.UU.,14,2023-12-25,30
3626,Turista_1013,48,Japón,15,2023-04-01,26
3627,Turista_1932,46,Alemania,14,2023-02-22,22
3628,Turista_1151,22,México,11,2024-12-30,23
3629,Turista_2859,79,Argentina,16,2024-08-11,9
3630,Turista_117,69,Argentina,19,2023-07-23,26
3631,Turista_741,42,Alemania,17,2024-07-09,26
3632,Turista_2921,58,Canadá,6,2023-06-05,30
3633,Turista_1975,48,Alemania,11,2023-01-02,12
3634,Turista_1082,79,Canadá,17,2023-12-23,16
3635,Turista_1811,38,México,9,2024-07-22,4
3636,Turista_831,75,Japón,18,2023-02-27,5
3637,Turista_120,37,Canadá,17,2023-09-11,8
3638,Turista_657,56,México,12,2023-06-29,1
3639,Turista_2784,39,México,5,2024-05-07,28
3640,Turista_2743,21,Brasil,11,2024-10-30,6
3641,Turista_2986,30,España,4,2023-02-04,15
3642,Turista_636,62,México,4,2023-03-16,4
3643,Turista_370,59,Canadá,3,2023-10-16,21
3644,Turista_269,67,España,17,2024-01-06,11
3645,Turista_47,66,España,7,2024-08-09,5
3646,Turista_992,37,México,4,2023-11-25,18
3647,Turista_877,69,Alemania,13,2024-08-12,24
3648,Turista_774,30,Alemania,12,2023-10-31,15
3649,Turista_1220,34,Argentina,1,2024-08-01,18
3650,Turista_1127,71,España,19,2023-08-09,20
3651,Turista_5,53,México,20,2023-06-13,28
3652,Turista_1596,50,Brasil,18,2024-04-24,13
3653,Turista_2312,18,Alemania,11,2024-03-30,5
3654,Turista_2492,32,Brasil,20,2024-01-10,30
3655,Turista_1078,30,México,3,2023-08-08,1
3656,Turista_838,34,México,17,2024-11-14,22
3657,Turista_682,41,Japón,12,2023-09-11,18
3658,Turista_1716,75,España,10,2024-12-22,14
3659,Turista_2353,25,Japón,8,2023-07-07,5
3660,Turista_2618,67,Brasil,15,2023-07-10,6
3661,Turista_2362,44,Japón,5,2024-01-24,27
3662,Turista_2198,62,Argentina,4,2023-08-03,24
3663,Turista_1149,40,España,20,2024-01-10,25
3664,Turista_575,63,EE.UU.,19,2023-03-27,29
3665,Turista_51,25,Japón,4,2024-04-18,28
3666,Turista_854,25,Brasil,15,2024-09-09,16
3667,Turista_1983,76,Alemania,17,2024-06-14,22
3668,Turista_1824,43,Alemania,12,2023-02-16,21
3669,Turista_834,64,Alemania,3,2023-03-06,12
3670,Turista_1116,76,Canadá,10,2024-04-19,20
3671,Turista_1167,30,México,15,2023-05-26,18
3672,Turista_2519,56,España,10,2024-01-17,2
3673,Turista_1907,54,Alemania,18,2023-03-07,23
3674,Turista_972,66,EE.UU.,1,2024-05-31,21
3675,Turista_400,45,Alemania,3,2023-04-03,23
3676,Turista_2560,42,Argentina,12,2024-03-01,13
3677,Turista_2369,78,México,1,2024-04-12,27
3678,Turista_20,33,Brasil,3,2023-04-04,17
3679,Turista_685,72,México,3,2024-09-09,17
3680,Turista_36,19,Japón,5,2023-05-13,16
3681,Turista_2883,71,Brasil,19,2024-03-09,21
3682,Turista_525,35,Brasil,1,2023-12-07,18
3683,Turista_2456,34,Japón,4,2023-11-10,8
3684,Turista_921,47,España,4,2024-08-13,30
3685,Turista_1842,56,Japón,17,2023-07-31,3
3686,Turista_1891,30,Canadá,14,2024-06-03,17
3687,Turista_538,49,Brasil,18,2023-06-08,29
3688,Turista_1706,67,Brasil,1,2023-09-25,18
3689,Turista_2985,46,Japón,16,2024-10-22,26
3690,Turista_246,63,España,3,2024-08-25,26
3691,Turista_785,47,Alemania,9,2024-04-18,23
3692,Turista_1410,35,Argentina,4,2024-02-14,6
3693,Turista_2538,30,EE.UU.,5,2024-04-18,28
3694,Turista_155,60,España,11,2023-12-22,8
3695,Turista_1687,38,Canadá,9,2024-11-10,23
3696,Turista_626,47,España,3,2023-07-12,30
3697,Turista_2930,38,México,6,2024-11-29,26
3698,Turista_1347,65,Alemania,11,2023-09-28,13
3699,Turista_570,72,Alemania,9,2023-04-24,8
3700,Turista_2987,34,Brasil,15,2024-06-06,19
3701,Turista_1759,57,Alemania,3,2023-02-24,6
3702,Turista_1817,36,Alemania,1,2023-03-06,29
3703,Turista_2066,69,Japón,20,2024-11-14,23
3704,Turista_128,32,Alemania,19,2023-09-29,15
3705,Turista_1185,26,Alemania,14,2024-05-16,10
3706,Turista_2007,69,EE.UU.,17,2024-10-23,27
3707,Turista_981,27,Canadá,14,2023-12-28,17
3708,Turista_2301,61,Brasil,17,2023-05-26,1
3709,Turista_191,48,Japón,14,2023-07-28,7
3710,Turista_1140,70,Alemania,12,2023-10-13,29
3711,Turista_993,40,Brasil,16,2023-01-10,27
3712,Turista_700,69,Canadá,1,2023-07-05,13
3713,Turista_607,47,Japón,13,2024-07-27,3
3714,Turista_181,50,Argentina,6,2024-08-19,19
3715,Turista_302,74,Alemania,17,2024-04-08,15
3716,Turista_2545,69,Brasil,12,2023-05-14,5
3717,Turista_2829,26,España,19,2023-06-20,11
3718,Turista_1061,71,Japón,6,2023-08-01,22
3719,Turista_2873,64,Japón,7,2024-06-13,18
3720,Turista_2932,18,Brasil,1,2024-05-16,3
3721,Turista_2566,61,Alemania,1,2024-07-25,6
3722,Turista_1070,52,México,5,2024-08-22,3
3723,Turista_2525,28,EE.UU.,6,2023-01-27,30
3724,Turista_2206,51,España,16,2023-03-09,5
3725,Turista_1244,33,España,16,2024-02-12,9
3726,Turista_17,26,México,14,2024-07-05,28
3727,Turista_1216,49,Alemania,1,2023-04-19,19
3728,Turista_547,32,Japón,13,2023-03-15,28
3729,Turista_659,29,Japón,20,2024-07-31,27
3730,Turista_2756,50,EE.UU.,10,2024-11-10,13
3731,Turista_2787,62,España,10,2023-09-19,29
3732,Turista_1505,31,EE.UU.,9,2024-01-03,6
3733,Turista_960,74,España,13,2023-08-25,11
3734,Turista_2332,74,Alemania,3,2024-12-27,21
3735,Turista_798,25,Argentina,18,2024-01-01,21
3736,Turista_226,25,España,20,2023-10-13,27
3737,Turista_2075,44,Argentina,2,2024-01-13,30
3738,Turista_1800,79,España,17,2024-10-22,14
3739,Turista_2486,29,Japón,19,2024-01-11,6
3740,Turista_563,18,Canadá,13,2024-09-10,6
3741,Turista_2278,60,Alemania,13,2024-10-14,17
3742,Turista_2086,57,México,1,2023-03-17,11
3743,Turista_1694,59,Argentina,2,2023-01-09,15
3744,Turista_1046,79,México,1,2023-07-15,9
3745,Turista_470,68,Alemania,5,2024-09-21,21
3746,Turista_955,28,Brasil,3,2023-10-17,17
3747,Turista_460,56,México,7,2023-03-02,24
3748,Turista_2736,60,Alemania,13,2024-01-24,7
3749,Turista_640,48,Japón,18,2024-07-16,7
3750,Turista_2832,34,México,7,2024-07-17,30
3751,Turista_1219,50,Argentina,1,2024-09-25,21
3752,Turista_1159,49,Canadá,5,2024-11-09,1
3753,Turista_1416,75,México,17,2023-01-08,25
3754,Turista_2765,46,Argentina,8,2024-01-04,27
3755,Turista_1528,38,España,15,2023-02-14,25
3756,Turista_2975,38,Alemania,20,2023-12-10,8
3757,Turista_1301,57,EE.UU.,4,2024-01-10,5
3758,Turista_2920,40,Brasil,2,2024-09-10,30
3759,Turista_1604,73,Japón,5,2023-01-27,19
3760,Turista_161,23,EE.UU.,1,2023-07-12,8
3761,Turista_1705,39,Japón,5,2023-12-23,17
3762,Turista_957,67,Alemania,6,2023-03-03,19
3763,Turista_2969,55,Japón,2,2023-03-03,12
3764,Turista_878,54,Canadá,1,2024-02-26,27
3765,Turista_1920,62,México,4,2024-09-24,23
3766,Turista_1885,68,Canadá,7,2024-07-04,30
3767,Turista_2201,71,EE.UU.,1,2024-01-15,15
3768,Turista_99,25,Brasil,1,2023-10-04,4
3769,Turista_2881,58,Argentina,8,2024-08-28,23
3770,Turista_2558,66,Brasil,20,2024-03-06,12
3771,Turista_254,52,Alemania,16,2023-04-25,27
3772,Turista_104,68,Alemania,13,2024-11-18,13
3773,Turista_1446,28,Canadá,18,2023-05-01,14
3774,Turista_1444,41,Argentina,20,2024-06-08,5
3775,Turista_1649,66,Canadá,10,2024-02-20,22
3776,Turista_587,38,México,12,2023-06-12,16
3777,Turista_628,68,España,1,2024-11-18,30
3778,Turista_1697,19,Argentina,10,2023-12-03,7
3779,Turista_2102,57,España,9,2024-01-14,15
3780,Turista_2200,36,Brasil,3,2023-11-20,13
3781,Turista_404,56,México,19,2023-06-22,26
3782,Turista_1155,45,Japón,9,2023-03-05,16
3783,Turista_2256,76,Japón,10,2023-04-11,12
3784,Turista_1683,34,España,19,2023-11-18,7
3785,Turista_2057,23,EE.UU.,16,2023-03-07,16
3786,Turista_2898,36,Brasil,18,2024-07-10,23
3787,Turista_453,73,España,14,2024-08-21,23
3788,Turista_2302,55,México,3,2024-04-02,27
3789,Turista_1328,45,España,2,2024-08-01,13
3790,Turista_2050,19,Alemania,1,2024-03-28,29
3791,Turista_881,55,Canadá,18,2023-09-16,23
3792,Turista_2972,72,EE.UU.,9,2024-12-17,3
3793,Turista_624,54,Alemania,13,2024-03-01,15
3794,Turista_2394,68,Alemania,2,2023-06-27,28
3795,Turista_2825,69,México,7,2023-10-07,3
3796,Turista_1788,21,Canadá,16,2023-12-10,7
3797,Turista_263,39,Canadá,19,2023-01-17,30
3798,Turista_1635,43,Argentina,15,2023-10-23,18
3799,Turista_1439,66,Brasil,11,2023-07-21,14
3800,Turista_2199,60,EE.UU.,1,2024-11-14,18
3801,Turista_1970,53,Brasil,7,2023-07-13,19
3802,Turista_2521,75,México,20,2023-05-29,14
3803,Turista_1803,30,EE.UU.,8,2024-01-10,20
3804,Turista_641,69,Argentina,10,2023-02-04,6
3805,Turista_2386,75,España,5,2024-01-04,29
3806,Turista_2599,49,Alemania,9,2023-01-29,8
3807,Turista_2884,34,EE.UU.,1,2023-08-09,26
3808,Turista_1960,58,Brasil,2,2023-02-22,26
3809,Turista_489,53,Alemania,19,2023-12-19,7
3810,Turista_1844,72,México,14,2024-01-27,20
3811,Turista_1735,77,Brasil,20,2023-03-17,18
3812,Turista_147,63,España,10,2024-05-08,18
3813,Turista_1535,36,México,9,2024-11-18,15
3814,Turista_1987,75,Japón,10,2024-06-05,20
3815,Turista_1370,77,España,6,2023-04-27,22
3816,Turista_2451,52,España,17,2023-10-07,19
3817,Turista_2990,63,Alemania,6,2024-12-30,22
3818,Turista_2812,57,México,4,2023-06-24,21
3819,Turista_660,73,México,20,2023-10-22,21
3820,Turista_1795,76,EE.UU.,3,2024-03-26,2
3821,Turista_2512,45,Brasil,19,2024-06-01,8
3822,Turista_187,18,Japón,18,2023-01-21,21
3823,Turista_1148,59,México,4,2023-03-14,11
3824,Turista_609,35,EE.UU.,8,2023-02-05,18
3825,Turista_2192,65,Japón,17,2024-05-21,23
3826,Turista_2800,57,Canadá,5,2023-08-21,13
3827,Turista_1931,50,Canadá,13,2024-12-28,9
3828,Turista_198,29,Japón,1,2024-05-11,9
3829,Turista_2328,25,Canadá,13,2023-07-25,17
3830,Turista_294,41,Argentina,4,2024-03-01,7
3831,Turista_767,33,México,14,2023-02-13,9
3832,Turista_401,67,Argentina,3,2023-04-01,22
3833,Turista_123,21,Brasil,5,2024-04-14,1
3834,Turista_203,55,México,7,2024-08-27,2
3835,Turista_836,61,EE.UU.,1,2024-04-11,4
3836,Turista_2295,44,Argentina,12,2024-03-29,14
3837,Turista_1440,26,Argentina,11,2024-08-17,4
3838,Turista_1734,64,Brasil,8,2023-11-29,2
3839,Turista_1696,33,Argentina,6,2024-05-21,8
3840,Turista_2982,73,España,2,2024-04-14,18
3841,Turista_1708,29,EE.UU.,19,2023-01-21,19
3842,Turista_2967,48,Canadá,20,2023-08-16,14
3843,Turista_1154,41,EE.UU.,20,2024-01-11,20
3844,Turista_1662,72,España,14,2023-05-10,25
3845,Turista_2433,31,Brasil,1,2024-11-17,10
3846,Turista_1760,62,Brasil,10,2024-09-11,17
3847,Turista_855,42,México,16,2024-02-18,8
3848,Turista_1590,51,EE.UU.,4,2023-03-12,28
3849,Turista_2268,20,Japón,11,2024-02-08,14
3850,Turista_642,75,Japón,16,2024-07-15,21
3851,Turista_2,41,Brasil,20,2024-08-29,23
3852,Turista_2161,79,Argentina,1,2024-02-01,8
3853,Turista_699,71,Brasil,16,2023-12-03,5
3854,Turista_1637,59,Brasil,19,2024-10-05,16
3855,Turista_1292,26,Brasil,9,2024-05-19,8
3856,Turista_2910,43,Brasil,9,2023-10-03,10
3857,Turista_2490,37,Japón,9,2023-01-13,27
3858,Turista_1521,57,Japón,17,2023-01-03,8
3859,Turista_1854,27,Canadá,12,2023-08-12,9
3860,Turista_1137,36,Canadá,13,2023-06-24,18
3861,Turista_2952,20,México,8,2024-01-20,3
3862,Turista_1632,41,Brasil,16,2024-08-24,17
3863,Turista_1999,22,Japón,18,2023-08-29,20
3864,Turista_664,20,EE.UU.,1,2024-06-30,15
3865,Turista_684,75,España,1,2023-01-14,21
3866,Turista_1258,44,México,12,2023-07-14,27
3867,Turista_318,33,Japón,6,2024-02-01,17
3868,Turista_649,66,EE.UU.,9,2024-03-06,8
3869,Turista_1435,32,Brasil,5,2023-11-02,2
3870,Turista_1480,52,Alemania,16,2023-11-30,17
3871,Turista_710,29,Brasil,18,2024-12-25,18
3872,Turista_1283,58,Canadá,17,2024-02-14,29
3873,Turista_1769,70,España,18,2023-01-03,5
3874,Turista_973,61,Japón,1,2024-11-21,9
3875,Turista_2676,43,Japón,19,2024-07-05,9
3876,Turista_2681,64,Argentina,8,2024-03-27,2
3877,Turista_1307,51,España,3,2024-11-06,2
3878,Turista_1401,40,Argentina,5,2024-05-09,19
3879,Turista_1409,48,España,8,2024-02-21,23
3880,Turista_2238,67,Canadá,19,2024-01-26,27
3881,Turista_1497,37,Argentina,18,2024-01-08,3
3882,Turista_2039,29,EE.UU.,18,2024-09-19,17
3883,Turista_1530,40,Argentina,1,2023-02-21,14
3884,Turista_1664,21,México,15,2024-01-11,14
3885,Turista_1355,40,EE.UU.,18,2024-01-30,14
3886,Turista_2978,65,México,7,2023-05-22,6
3887,Turista_2998,72,Brasil,16,2023-03-27,3
3888,Turista_1644,65,España,16,2024-04-08,1
3889,Turista_1052,18,EE.UU.,15,2023-02-15,30
3890,Turista_796,71,España,6,2023-08-26,16
3891,Turista_2694,42,Brasil,9,2023-01-10,29
3892,Turista_1598,19,Alemania,7,2024-10-25,4
3893,Turista_2605,47,Japón,14,2024-07-26,29
3894,Turista_2730,20,España,11,2024-06-13,1
3895,Turista_2626,75,Brasil,16,2024-08-20,17
3896,Turista_1820,38,España,6,2024-10-10,28
3897,Turista_1723,42,Brasil,16,2024-10-01,18
3898,Turista_1184,37,México,20,2024-09-07,26
3899,Turista_2573,66,Brasil,16,2024-11-28,8
3900,Turista_1060,69,Argentina,12,2023-06-27,2
3901,Turista_541,39,Alemania,17,2023-01-06,27
3902,Turista_1679,38,España,5,2023-11-03,18
3903,Turista_2797,79,Brasil,13,2024-07-01,27
3904,Turista_2942,78,Brasil,8,2023-11-23,27
3905,Turista_2533,50,España,5,2023-12-22,16
3906,Turista_1758,69,Japón,12,2024-01-30,26
3907,Turista_1924,55,Alemania,9,2023-10-27,10
3908,Turista_96,78,Alemania,3,2024-06-09,8
3909,Turista_1021,32,Brasil,3,2023-10-12,12
3910,Turista_564,75,EE.UU.,1,2023-11-26,22
3911,Turista_2791,75,México,18,2023-02-19,16
3912,Turista_864,63,Alemania,12,2024-09-13,12
3913,Turista_1485,69,Alemania,9,2024-12-09,11
3914,Turista_1882,32,Canadá,9,2024-01-13,20
3915,Turista_1039,63,Argentina,18,2024-08-22,19
3916,Turista_207,42,Alemania,18,2024-06-21,1
3917,Turista_393,38,México,7,2023-05-24,27
3918,Turista_2843,41,Argentina,4,2023-03-01,3
3919,Turista_871,74,Argentina,13,2023-03-16,12
3920,Turista_398,75,España,17,2023-01-03,30
3921,Turista_2815,22,España,2,2024-07-28,9
3922,Turista_2936,23,España,14,2024-03-23,21
3923,Turista_1029,66,España,3,2023-10-02,29
3924,Turista_2691,60,Canadá,5,2024-06-13,22
3925,Turista_1486,65,Alemania,14,2024-08-14,5
3926,Turista_2661,61,España,3,2023-08-03,1
3927,Turista_961,64,Brasil,7,2024-11-13,10
3928,Turista_1571,40,EE.UU.,18,2024-04-29,17
3929,Turista_2774,21,España,13,2023-11-25,4
3930,Turista_1896,44,Alemania,10,2023-09-12,15
3931,Turista_2732,35,España,13,2024-01-22,19
3932,Turista_2147,38,Canadá,16,2023-05-06,27
3933,Turista_805,45,México,9,2024-08-06,8
3934,Turista_1752,52,México,2,2024-07-03,28
3935,Turista_2455,39,Alemania,5,2023-11-20,28
3936,Turista_503,57,Brasil,17,2023-07-23,23
3937,Turista_780,40,México,4,2023-06-21,15
3938,Turista_1864,20,Japón,17,2023-08-05,27
3939,Turista_201,57,México,9,2023-09-02,7
3940,Turista_2183,67,EE.UU.,20,2023-12-02,15
3941,Turista_2089,27,Alemania,2,2024-12-03,8
3942,Turista_2279,42,Brasil,18,2023-10-25,30
3943,Turista_1797,69,Alemania,11,2023-07-01,26
3944,Turista_379,66,México,13,2023-11-30,23
3945,Turista_2337,25,México,8,2024-05-25,10
3946,Turista_419,72,México,1,2024-01-18,18
3947,Turista_1699,28,Argentina,17,2024-12-17,4
3948,Turista_392,78,Canadá,12,2023-07-18,15
3949,Turista_2641,22,España,4,2023-11-28,11
3950,Turista_1523,75,Japón,13,2023-06-14,22
3951,Turista_1163,62,Canadá,9,2023-08-30,3
3952,Turista_1496,70,Alemania,7,2024-10-03,15
3953,Turista_2696,72,Japón,5,2023-08-15,3
3954,Turista_2028,54,EE.UU.,5,2024-09-25,15
3955,Turista_1153,73,España,17,2024-07-09,6
3956,Turista_1368,76,EE.UU.,9,2024-03-26,1
3957,Turista_2569,62,Brasil,6,2023-07-15,14
3958,Turista_65,55,Argentina,19,2023-07-23,16
3959,Turista_2063,46,Alemania,16,2024-04-02,1
3960,Turista_1181,22,Argentina,2,2023-09-14,21
3961,Turista_493,26,Alemania,10,2024-06-12,17
3962,Turista_380,76,EE.UU.,16,2023-09-29,26
3963,Turista_2236,65,EE.UU.,5,2023-01-09,8
3964,Turista_764,19,EE.UU.,15,2023-07-20,18
3965,Turista_2265,18,Alemania,13,2023-02-28,16
3966,Turista_792,57,México,13,2024-01-28,6
3967,Turista_1077,77,EE.UU.,13,2024-10-13,10
3968,Turista_879,68,Argentina,15,2023-04-29,10
3969,Turista_338,47,Brasil,14,2024-07-06,5
3970,Turista_2768,28,España,8,2024-02-03,26
3971,Turista_2344,45,Alemania,11,2023-11-27,28
3972,Turista_1017,61,Japón,18,2023-09-24,12
3973,Turista_1276,29,Argentina,4,2024-06-03,20
3974,Turista_456,56,Canadá,10,2024-11-25,17
3975,Turista_816,43,Brasil,1,2024-04-24,14
3976,Turista_2318,30,Canadá,5,2023-05-14,14
3977,Turista_996,76,España,13,2024-11-23,3
3978,Turista_1982,25,México,1,2023-12-21,29
3979,Turista_202,78,EE.UU.,8,2024-08-06,12
3980,Turista_162,78,Alemania,3,2024-05-12,20
3981,Turista_1580,71,Argentina,3,2024-09-16,18
3982,Turista_2778,45,Japón,7,2023-04-17,12
3983,Turista_2450,75,EE.UU.,4,2023-10-17,2
3984,Turista_703,47,Argentina,3,2024-09-20,2
3985,Turista_1501,26,Alemania,15,2024-09-23,27
3986,Turista_1130,56,Canadá,8,2023-05-27,17
3987,Turista_2614,48,EE.UU.,3,2023-11-23,10
3988,Turista_1022,75,España,7,2024-02-19,18
3989,Turista_1586,38,México,18,2023-07-29,22
3990,Turista_1956,73,España,11,2023-10-23,19
3991,Turista_2254,64,México,11,2024-02-02,26
3992,Turista_35,51,Brasil,17,2023-04-13,21
3993,Turista_776,72,Argentina,6,2024-09-27,1
3994,Turista_2557,48,EE.UU.,8,2024-05-22,24
3995,Turista_1479,69,EE.UU.,1,2023-07-28,29
3996,Turista_1391,42,Brasil,10,2024-03-03,4
3997,Turista_2140,29,México,19,2024-01-28,25
3998,Turista_1364,18,Canadá,3,2023-04-19,4
3999,Turista_2946,72,Alemania,4,2023-12-14,30
4000,Turista_2613,39,España,11,2023-02-19,2
