campaign_id,tipo_campaña,fecha_inicio,fecha_fin,presupuesto,clicks,conversiones,channel_id,customer_id
1916,Redes Sociales,2028-03-30,2028-04-08,3483.71,1733,-1,4,478.0
1917,SEO,2028-03-31,2028-04-09,3838.53,330,104,4,
1918,Redes Sociales,2028-04-01,2028-04-10,4317.91,887,56,5,245.0
1919,Google Ads,2028-04-02,2028-04-11,2401.83,880,23,3,422.0
1920,Email,2028-04-03,2028-04-12,1863.19,1237,113,1,221.0
1921,Google Ads,2028-04-04,2028-04-13,1963.83,1971,-1,1,351.0
1922,Email,2028-04-05,2028-04-14,3706.8,967,11,5,410.0
1923,SEO,2028-04-06,2028-04-15,4175.51,273,176,1,574.0
1924,Google Ads,2028-04-07,2028-04-16,1317.26,833,121,4,
1925,Redes Sociales,2028-04-08,2028-04-17,2169.23,1219,72,3,591.0
1926,Email,2028-04-09,2028-04-18,4558.73,1014,38,1,
1927,Email,2028-04-10,2028-04-19,4130.12,999,198,1,446.0
1928,Google Ads,2028-04-11,2028-04-20,4931.86,1941,73,2,586.0
1929,SEO,2028-04-12,,3894.12,1103,-1,2,572.0
1930,Google Ads,2028-04-13,2028-04-22,2269.38,94,14,2,481.0
1931,SEO,2028-04-14,2028-04-23,3157.87,1860,46,3,379.0
1932,SEO,2028-04-15,2028-04-24,3474.56,520,45,4,171.0
1933,Email,2028-04-16,2028-04-25,853.05,83,126,6,
1934,Google Ads,2028-04-17,2028-04-26,2950.24,702,142,4,465.0
1935,Google Ads,2028-04-18,2028-04-27,3691.94,1500,14,4,193.0
1936,SEO,2028-04-19,2028-04-28,1252.95,879,106,3,472.0
1937,Google Ads,2028-04-20,2028-04-29,4012.84,1959,192,3,438.0
1938,Redes Sociales,2028-04-21,2028-04-30,3126.98,270,132,2,536.0
1939,Redes Sociales,2028-04-22,,4785.0,1941,183,1,435.0
1940,Google Ads,2028-04-23,2028-05-02,690.9,583,153,5,591.0
1941,Google Ads,2028-04-24,2028-05-03,1693.97,741,140,5,139.0
1942,SEO,2028-04-25,2028-05-04,3206.99,1440,197,6,458.0
1943,Redes Sociales,2028-04-26,2028-05-05,1834.52,981,96,1,
1944,Redes Sociales,2028-04-27,2028-05-06,3714.91,890,-1,6,353.0
1945,Email,2028-04-28,2028-05-07,3915.52,1816,82,2,
1946,SEO,2028-04-29,2028-05-08,961.32,1060,89,6,497.0
1947,Email,2028-04-30,2028-05-09,2812.35,1988,34,1,269.0
1948,Redes Sociales,2028-05-01,2028-05-10,2790.01,1623,-1,1,
1949,SEO,2028-05-02,2028-05-11,2161.76,631,13,5,359.0
1950,Google Ads,2028-05-03,,4698.16,1189,149,2,
1951,SEO,2028-05-04,2028-05-13,4223.78,288,73,3,558.0
1952,Google Ads,2028-05-05,2028-05-14,3637.44,1408,62,6,
1953,Google Ads,2028-05-06,2028-05-15,3714.47,490,189,5,440.0
1954,SEO,2028-05-07,2028-05-16,2577.72,197,66,6,156.0
1955,Google Ads,2028-05-08,2028-05-17,4644.48,1082,56,6,317.0
1956,Email,2028-05-09,2028-05-18,3625.68,1361,193,3,563.0
1957,Redes Sociales,2028-05-10,2028-05-19,3780.41,437,44,2,346.0
1958,Google Ads,2028-05-11,2028-05-20,4377.61,1123,170,1,472.0
1959,Email,2028-05-12,2028-05-21,1733.32,1923,175,4,516.0
1960,Google Ads,2028-05-13,2028-05-22,4131.82,1590,67,6,130.0
1961,Redes Sociales,2028-05-14,2028-05-23,1378.58,965,151,4,467.0
1962,Email,2028-05-15,2028-05-24,2054.04,1928,54,2,
1963,Redes Sociales,2028-05-16,2028-05-25,2010.25,687,165,4,207.0
1964,Redes Sociales,2028-05-17,2028-05-26,4903.36,1660,145,6,
1965,Email,2028-05-18,2028-05-27,4354.42,1750,-1,3,517.0
1966,Email,2028-05-19,2028-05-28,3655.26,327,101,4,497.0
1967,Email,2028-05-20,2028-05-29,3771.76,1909,194,2,371.0
1968,SEO,2028-05-21,2028-05-30,3029.33,1038,47,2,215.0
1969,Email,2028-05-22,2028-05-31,4761.91,1373,181,3,
1970,Email,2028-05-23,,2733.16,1875,40,4,355.0
1971,Email,2028-05-24,,2212.33,638,126,4,180.0
1972,Email,2028-05-25,2028-06-03,1233.66,1883,112,1,227.0
1973,Google Ads,2028-05-26,2028-06-04,4037.93,698,14,5,334.0
1974,SEO,2028-05-27,2028-06-05,3805.0,667,99,2,
1975,Redes Sociales,2028-05-28,2028-06-06,2229.6,1680,10,1,280.0
1976,Email,2028-05-29,2028-06-07,613.37,184,61,2,256.0
1977,Google Ads,2028-05-30,2028-06-08,4275.49,629,133,1,553.0
1978,Google Ads,2028-05-31,2028-06-09,551.38,1220,75,5,
1979,Google Ads,2028-06-01,2028-06-10,3666.65,539,190,1,123.0
1980,Redes Sociales,2028-06-02,2028-06-11,4866.16,527,25,2,572.0
1981,Email,2028-06-03,2028-06-12,2469.48,1232,96,4,499.0
1982,SEO,2028-06-04,2028-06-13,1557.38,433,131,2,
1983,SEO,2028-06-05,,3671.92,212,-1,6,233.0
1984,Google Ads,2028-06-06,2028-06-15,4177.08,490,60,3,520.0
1985,Redes Sociales,2028-06-07,2028-06-16,2958.94,1926,120,3,312.0
1986,Redes Sociales,2028-06-08,,4851.66,1262,-1,6,581.0
1987,Redes Sociales,2028-06-09,2028-06-18,732.51,464,186,3,447.0
1988,SEO,2028-06-10,2028-06-19,2771.58,1412,29,3,265.0
1989,Google Ads,2028-06-11,2028-06-20,3733.04,1680,160,5,447.0
1990,Email,2028-06-12,2028-06-21,4381.88,1254,9,4,497.0
1991,SEO,2028-06-13,2028-06-22,1306.65,337,124,4,
1992,Google Ads,2028-06-14,2028-06-23,4100.02,1907,25,2,534.0
1993,Google Ads,2028-06-15,2028-06-24,2987.18,236,-1,6,
1994,Email,2028-06-16,2028-06-25,2284.49,1957,179,1,320.0
1995,Email,2028-06-17,2028-06-26,1092.72,1211,61,2,407.0
1996,Email,2028-06-18,2028-06-27,4393.83,179,97,2,565.0
1997,Redes Sociales,2028-06-19,2028-06-28,1207.73,243,23,2,198.0
1998,Email,2028-06-20,2028-06-29,1894.05,365,132,2,341.0
1999,Google Ads,2028-06-21,2028-06-30,1805.2,1858,-1,4,257.0
2000,Email,2028-06-22,2028-07-01,4421.36,1937,197,1,
